"SampleID","Longitude","Latitude","Project_na","Region","Type","Source","Date","Station","Microcystis","Chlorophyll","Secchi","Temperature","SalSurf","TurbidityNTU","TowType","Year","Month","BottomDepth","Tide","Datetime","DO","TurbidityFNU","SizeClass","InsectGroup","Volume","Habitat","DistanceToBreach","CPUE"
"20mm 815 2022-04-19 1",-121.57114,38.08714,"Web Tract Berms","Web Tract Berms","Outside","20mm",2022-04-19 07:00:00,"815",NA,NA,95,15.9,0.116273606772704,8.8,"Oblique",2022,NA,5.1816,"Ebb",2022-04-19 09:20:00,NA,NA,"Meso","Chironomid",3.83062401809942,"Open Water",1868.33040902483,0
"20mm 815 2022-04-19 1",-121.57114,38.08714,"Web Tract Berms","Web Tract Berms","Outside","20mm",2022-04-19 07:00:00,"815",NA,NA,95,15.9,0.116273606772704,8.8,"Oblique",2022,NA,5.1816,"Ebb",2022-04-19 09:20:00,NA,NA,"Meso","Other",3.83062401809942,"Open Water",1868.33040902483,0
"20mm 815 2022-05-03 1",-121.57114,38.08714,"Web Tract Berms","Web Tract Berms","Outside","20mm",2022-05-03 07:00:00,"815",NA,NA,130,17.1,0.109043605884519,5.9,"Oblique",2022,NA,4.572,"Ebb",2022-05-03 09:19:00,NA,NA,"Meso","Chironomid",2.71363012393282,"Open Water",1868.33040902483,0
"20mm 815 2022-05-03 1",-121.57114,38.08714,"Web Tract Berms","Web Tract Berms","Outside","20mm",2022-05-03 07:00:00,"815",NA,NA,130,17.1,0.109043605884519,5.9,"Oblique",2022,NA,4.572,"Ebb",2022-05-03 09:19:00,NA,NA,"Meso","Other",2.71363012393282,"Open Water",1868.33040902483,0
"20mm 815 2022-05-17 1",-121.57114,38.08714,"Web Tract Berms","Web Tract Berms","Outside","20mm",2022-05-17 07:00:00,"815",NA,NA,85,18.2,0.166707882980299,10,"Oblique",2022,NA,12.192,"Ebb",2022-05-17 08:35:00,NA,NA,"Meso","Chironomid",3.35722490475154,"Open Water",1868.33040902483,0
"20mm 815 2022-05-17 1",-121.57114,38.08714,"Web Tract Berms","Web Tract Berms","Outside","20mm",2022-05-17 07:00:00,"815",NA,NA,85,18.2,0.166707882980299,10,"Oblique",2022,NA,12.192,"Ebb",2022-05-17 08:35:00,NA,NA,"Meso","Other",3.35722490475154,"Open Water",1868.33040902483,0
"20mm 815 2022-06-01 1",-121.57114,38.08714,"Web Tract Berms","Web Tract Berms","Outside","20mm",2022-06-01 07:00:00,"815",NA,NA,87,20.2,0.210297626331883,7.8,"Oblique",2022,NA,13.1064,"Ebb",2022-06-01 08:27:00,NA,NA,"Meso","Chironomid",3.2261172374654,"Open Water",1868.33040902483,0
"20mm 815 2022-06-01 1",-121.57114,38.08714,"Web Tract Berms","Web Tract Berms","Outside","20mm",2022-06-01 07:00:00,"815",NA,NA,87,20.2,0.210297626331883,7.8,"Oblique",2022,NA,13.1064,"Ebb",2022-06-01 08:27:00,NA,NA,"Meso","Other",3.2261172374654,"Open Water",1868.33040902483,0
"20mm 815 2022-06-14 1",-121.57114,38.08714,"Web Tract Berms","Web Tract Berms","Outside","20mm",2022-06-14 07:00:00,"815",NA,NA,119,22,0.240885154028238,4.4,"Oblique",2022,NA,7.9248,"Ebb",2022-06-14 08:31:00,NA,NA,"Meso","Chironomid",2.78502001315902,"Open Water",1868.33040902483,0
"20mm 815 2022-06-14 1",-121.57114,38.08714,"Web Tract Berms","Web Tract Berms","Outside","20mm",2022-06-14 07:00:00,"815",NA,NA,119,22,0.240885154028238,4.4,"Oblique",2022,NA,7.9248,"Ebb",2022-06-14 08:31:00,NA,NA,"Meso","Other",2.78502001315902,"Open Water",1868.33040902483,0
"20mm 815 2022-06-29 1",-121.57114,38.08714,"Web Tract Berms","Web Tract Berms","Outside","20mm",2022-06-29 07:00:00,"815",NA,NA,130,23.2,0.466894971562603,4.3,"Oblique",2022,NA,6.4008,"Ebb",2022-06-29 07:56:00,NA,NA,"Meso","Chironomid",4.70196068888309,"Open Water",1868.33040902483,0
"20mm 815 2022-06-29 1",-121.57114,38.08714,"Web Tract Berms","Web Tract Berms","Outside","20mm",2022-06-29 07:00:00,"815",NA,NA,130,23.2,0.466894971562603,4.3,"Oblique",2022,NA,6.4008,"Ebb",2022-06-29 07:56:00,NA,NA,"Meso","Other",4.70196068888309,"Open Water",1868.33040902483,0
"FRP EAV1-01NOV2018",-122.02106,38.08583,"Ryer","Grizzly Bay","Inside","FRP",2018-11-01 07:00:00,"Ryer Island","1",NA,51,17.5,10.7971259161581,22.5,"SN",2018,NA,NA,"Ebb",NA,8.5,NA,"Macro","Chironomid",1,"EAV",246.941583840852,0
"FRP EAV1-01NOV2018",-122.02106,38.08583,"Ryer","Grizzly Bay","Inside","FRP",2018-11-01 07:00:00,"Ryer Island","1",NA,51,17.5,10.7971259161581,22.5,"SN",2018,NA,NA,"Ebb",NA,8.5,NA,"Macro","Other",1,"EAV",246.941583840852,2
"FRP EAV1-02MAR2018",-121.665467,38.239378,"Liberty","Cache Slough","Outside","FRP",2018-03-02 08:00:00,"Miner Slough","1",NA,114,9.5,0.0706360988006013,6.3,"SN",2018,NA,NA,"Ebb",2018-03-02 08:43:00,11,NA,"Macro","Chironomid",1,"EAV",1311.50720657216,4
"FRP EAV1-02MAR2018",-121.665467,38.239378,"Liberty","Cache Slough","Outside","FRP",2018-03-02 08:00:00,"Miner Slough","1",NA,114,9.5,0.0706360988006013,6.3,"SN",2018,NA,NA,"Ebb",2018-03-02 08:43:00,11,NA,"Macro","Other",1,"EAV",1311.50720657216,1
"FRP EAV1-09APR2018",-121.846887,38.047925,"Winter","Confluence","Outside","FRP",2018-04-09 07:00:00,"Broad Slough","1",NA,NA,16.2,0.144818290733715,5.8,"SN",2018,NA,NA,"Ebb",2018-04-09 12:15:00,10.3,NA,"Macro","Chironomid",1,"EAV",183.783702505187,0
"FRP EAV1-09APR2018",-121.846887,38.047925,"Winter","Confluence","Outside","FRP",2018-04-09 07:00:00,"Broad Slough","1",NA,NA,16.2,0.144818290733715,5.8,"SN",2018,NA,NA,"Ebb",2018-04-09 12:15:00,10.3,NA,"Macro","Other",1,"EAV",183.783702505187,2
"FRP EAV1-11APR2017",-122.018814,38.085478,"Ryer","Grizzly Bay","Inside","FRP",2017-04-11 07:00:00,"Ryer Island","1",NA,60,14.6,0.110007000878567,24.7,"SN",2017,NA,NA,"Flood",NA,11.9,NA,"Macro","Chironomid",1,"EAV",372.459428490618,0
"FRP EAV1-11APR2017",-122.018814,38.085478,"Ryer","Grizzly Bay","Inside","FRP",2017-04-11 07:00:00,"Ryer Island","1",NA,60,14.6,0.110007000878567,24.7,"SN",2017,NA,NA,"Flood",NA,11.9,NA,"Macro","Other",1,"EAV",372.459428490618,3
"FRP EAV1-13APR2017",-121.87032,38.04056,"Browns","Confluence","Inside","FRP",2017-04-13 07:00:00,"Browns Island","1",NA,64,14.5,0.21078956911971,14.9,"SN",2017,NA,NA,"Ebb",NA,7.7,NA,"Macro","Chironomid",1,"EAV",351.982523389911,9
"FRP EAV1-13APR2017",-121.87032,38.04056,"Browns","Confluence","Inside","FRP",2017-04-13 07:00:00,"Browns Island","1",NA,64,14.5,0.21078956911971,14.9,"SN",2017,NA,NA,"Ebb",NA,7.7,NA,"Macro","Other",1,"EAV",351.982523389911,6
"FRP EAV1-13APR2018",-121.72398,38.08422,"Decker","Decker","Inside","FRP",2018-04-13 07:00:00,"Decker Island","1",NA,NA,11.7,0.128831223154593,35.5,"SN",2018,NA,NA,"Ebb",2018-04-13 08:15:00,8.1,NA,"Macro","Chironomid",1,"EAV",59.0977277166098,83
"FRP EAV1-13APR2018",-121.72398,38.08422,"Decker","Decker","Inside","FRP",2018-04-13 07:00:00,"Decker Island","1",NA,NA,11.7,0.128831223154593,35.5,"SN",2018,NA,NA,"Ebb",2018-04-13 08:15:00,8.1,NA,"Macro","Other",1,"EAV",59.0977277166098,6
"FRP EAV1-14FEB2017",-121.724098,38.084092,"Decker","Decker","Outside","FRP",2017-02-14 08:00:00,"Decker Island","1",NA,16,9.8,0.0380582123682922,97.4,"SN",2017,NA,NA,"Ebb",NA,9.2,NA,"Macro","Chironomid",1,"EAV",41.5469355964225,1
"FRP EAV1-14FEB2017",-121.724098,38.084092,"Decker","Decker","Outside","FRP",2017-02-14 08:00:00,"Decker Island","1",NA,16,9.8,0.0380582123682922,97.4,"SN",2017,NA,NA,"Ebb",NA,9.2,NA,"Macro","Other",1,"EAV",41.5469355964225,1
"FRP EAV1-22MAR2018",-121.86946,38.04501,"Browns","Confluence","Outside","FRP",2018-03-22 07:00:00,"Browns Island","1",NA,54,13.1,0.706302745383371,19,"SN",2018,NA,NA,"Ebb",2018-03-22 08:15:00,10,NA,"Macro","Chironomid",1,"EAV",93.3009467593033,0
"FRP EAV1-22MAR2018",-121.86946,38.04501,"Browns","Confluence","Outside","FRP",2018-03-22 07:00:00,"Browns Island","1",NA,54,13.1,0.706302745383371,19,"SN",2018,NA,NA,"Ebb",2018-03-22 08:15:00,10,NA,"Macro","Other",1,"EAV",93.3009467593033,0
"FRP EAV1-23JAN2018",-121.723387,38.083608,"Decker","Decker","Outside","FRP",2018-01-23 08:00:00,"Decker Island","1",NA,NA,10.2,0.239401114635257,5.2,"SN",2018,NA,NA,"High slack",2018-01-23 09:40:00,10.5,NA,"Macro","Chironomid",1,"EAV",86.0601523910508,0
"FRP EAV1-23JAN2018",-121.723387,38.083608,"Decker","Decker","Outside","FRP",2018-01-23 08:00:00,"Decker Island","1",NA,NA,10.2,0.239401114635257,5.2,"SN",2018,NA,NA,"High slack",2018-01-23 09:40:00,10.5,NA,"Macro","Other",1,"EAV",86.0601523910508,2
"FRP EAV1-23MAR2018",-121.68661,38.24492,"Liberty","Cache Slough","Inside","FRP",2018-03-23 07:00:00,"Liberty Island","1",NA,100,12.2,0.0994194744434963,5.7,"SN",2018,NA,NA,"Flood",2018-03-23 08:25:00,9.9,NA,"Macro","Chironomid",1,"EAV",112.137908634821,0
"FRP EAV1-23MAR2018",-121.68661,38.24492,"Liberty","Cache Slough","Inside","FRP",2018-03-23 07:00:00,"Liberty Island","1",NA,100,12.2,0.0994194744434963,5.7,"SN",2018,NA,NA,"Flood",2018-03-23 08:25:00,9.9,NA,"Macro","Other",1,"EAV",112.137908634821,2
"FRP EAV1-25JAN2017",-121.723387,38.083608,"Decker","Decker","Outside","FRP",2017-01-25 08:00:00,"Decker Island","1",NA,21,9.1,0.0548348630343501,53,"SN",2017,NA,NA,"Flood",NA,14.5,NA,"Macro","Chironomid",1,"EAV",86.0601523910508,13
"FRP EAV1-25JAN2017",-121.723387,38.083608,"Decker","Decker","Outside","FRP",2017-01-25 08:00:00,"Decker Island","1",NA,21,9.1,0.0548348630343501,53,"SN",2017,NA,NA,"Flood",NA,14.5,NA,"Macro","Other",1,"EAV",86.0601523910508,3
"FRP EAV1-27MAR2017",-121.66946,38.244989,"Liberty","Cache Slough","Outside","FRP",2017-03-27 07:00:00,"Prospect Island","1",NA,NA,11.4,0.0433354293015859,28.2,"SN",2017,NA,NA,"Ebb",NA,NA,NA,"Macro","Chironomid",1,"EAV",710.454597588527,0
"FRP EAV1-27MAR2017",-121.66946,38.244989,"Liberty","Cache Slough","Outside","FRP",2017-03-27 07:00:00,"Prospect Island","1",NA,NA,11.4,0.0433354293015859,28.2,"SN",2017,NA,NA,"Ebb",NA,NA,NA,"Macro","Other",1,"EAV",710.454597588527,0
"FRP EAV1-29MAR2018",-122.01764,38.0816,"Ryer","Grizzly Bay","Inside","FRP",2018-03-29 07:00:00,"Ryer Island","1",NA,18,13.9,0.213249986392619,46.6,"SN",2018,NA,NA,"Flood",2018-03-29 09:52:00,10,NA,"Macro","Chironomid",1,"EAV",420.258303758885,29
"FRP EAV1-29MAR2018",-122.01764,38.0816,"Ryer","Grizzly Bay","Inside","FRP",2018-03-29 07:00:00,"Ryer Island","1",NA,18,13.9,0.213249986392619,46.6,"SN",2018,NA,NA,"Flood",2018-03-29 09:52:00,10,NA,"Macro","Other",1,"EAV",420.258303758885,4
"FRP EAV1-30MAR2017",-121.723387,38.083608,"Decker","Decker","Outside","FRP",2017-03-30 07:00:00,"Decker Island","1",NA,39,13.3,0.0629746089285748,22.7,"SN",2017,NA,NA,"Ebb",NA,11.6,NA,"Macro","Chironomid",1,"EAV",86.0601523910508,17
"FRP EAV1-30MAR2017",-121.723387,38.083608,"Decker","Decker","Outside","FRP",2017-03-30 07:00:00,"Decker Island","1",NA,39,13.3,0.0629746089285748,22.7,"SN",2017,NA,NA,"Ebb",NA,11.6,NA,"Macro","Other",1,"EAV",86.0601523910508,3
"FRP EAV1-3APR2017",-121.59039,38.0947,"Web Tract Berms","Web Tract Berms","Inside","FRP",2017-04-03 07:00:00,"Webb Tract Island and Berm","1",NA,87,14.5,0.0634533971849165,8.5,"SN",2017,NA,NA,"Flood",NA,11.1,NA,"Macro","Chironomid",1,"EAV",15.1406216295349,4
"FRP EAV1-3APR2017",-121.59039,38.0947,"Web Tract Berms","Web Tract Berms","Inside","FRP",2017-04-03 07:00:00,"Webb Tract Island and Berm","1",NA,87,14.5,0.0634533971849165,8.5,"SN",2017,NA,NA,"Flood",NA,11.1,NA,"Macro","Other",1,"EAV",15.1406216295349,2
"FRP EAV1-4APR2017",-121.833361,38.023244,"Winter","Confluence","Outside","FRP",2017-04-04 07:00:00,"Dow","1",NA,63,15.2,0.0725519589829229,19.4,"SN",2017,NA,NA,"Flood",NA,11.8,NA,"Macro","Chironomid",1,"EAV",944.778787747517,6
"FRP EAV1-4APR2017",-121.833361,38.023244,"Winter","Confluence","Outside","FRP",2017-04-04 07:00:00,"Dow","1",NA,63,15.2,0.0725519589829229,19.4,"SN",2017,NA,NA,"Flood",NA,11.8,NA,"Macro","Other",1,"EAV",944.778787747517,5
"FRP EAV1-5JUN2018",-121.72401,38.08422,"Decker","Decker","Inside","FRP",2018-06-05 07:00:00,"Decker Island","1",NA,NA,19.4,0.0850137180561286,7.7,"SN",2018,NA,NA,"Ebb",2018-06-05 10:45:00,5.9,NA,"Macro","Chironomid",1,"EAV",57.7111944207227,12
"FRP EAV1-5JUN2018",-121.72401,38.08422,"Decker","Decker","Inside","FRP",2018-06-05 07:00:00,"Decker Island","1",NA,NA,19.4,0.0850137180561286,7.7,"SN",2018,NA,NA,"Ebb",2018-06-05 10:45:00,5.9,NA,"Macro","Other",1,"EAV",57.7111944207227,4
"FRP EAV1-BI-28MAR2019",-121.86764,38.04055,"Browns","Confluence","Inside","FRP",2019-03-28 07:00:00,"Browns Island","1",NA,77,13.8,0.123997446128026,16.8,"EAV",2019,NA,NA,"Ebb",NA,9.1,NA,"Macro","Chironomid",1,"EAV",487.451779619648,0
"FRP EAV1-BI-28MAR2019",-121.86764,38.04055,"Browns","Confluence","Inside","FRP",2019-03-28 07:00:00,"Browns Island","1",NA,77,13.8,0.123997446128026,16.8,"EAV",2019,NA,NA,"Ebb",NA,9.1,NA,"Macro","Other",1,"EAV",487.451779619648,0
"FRP EAV1-BROA-12APR2022",-121.849568,38.053202,"Winter","Confluence","Inside","FRP",2022-04-12 07:00:00,"Broad Slough","1",NA,41,15.9,2.28844327558694,33.1,"EAV",2022,NA,NA,"Flood",2022-04-12 10:28:00,9.7,NA,"Macro","Chironomid",1,"EAV",199.360297036656,1
"FRP EAV1-BROA-12APR2022",-121.849568,38.053202,"Winter","Confluence","Inside","FRP",2022-04-12 07:00:00,"Broad Slough","1",NA,41,15.9,2.28844327558694,33.1,"EAV",2022,NA,NA,"Flood",2022-04-12 10:28:00,9.7,NA,"Macro","Other",1,"EAV",199.360297036656,2
"FRP EAV1-BROA-13APR2022",-121.839512,38.032388,"Winter","Confluence","Inside","FRP",2022-04-13 07:00:00,"Broad Slough","1",NA,39,16,0.867248231504448,16.5,"EAV",2022,NA,NA,"High slack",2022-04-13 12:50:00,10.22,NA,"Macro","Chironomid",1,"EAV",402.220882268958,157
"FRP EAV1-BROA-13APR2022",-121.839512,38.032388,"Winter","Confluence","Inside","FRP",2022-04-13 07:00:00,"Broad Slough","1",NA,39,16,0.867248231504448,16.5,"EAV",2022,NA,NA,"High slack",2022-04-13 12:50:00,10.22,NA,"Macro","Other",1,"EAV",402.220882268958,19
"FRP EAV1-BROW-06APR2021",-121.865694,38.038339,"Browns","Confluence","Inside","FRP",2021-04-06 07:00:00,"Browns Island","1",NA,45,15,2.41673911852112,13.1,"EAV",2021,NA,NA,"High slack",2021-04-06 12:09:00,9.57,NA,"Macro","Chironomid",1,"EAV",637.229932647608,0
"FRP EAV1-BROW-06APR2021",-121.865694,38.038339,"Browns","Confluence","Inside","FRP",2021-04-06 07:00:00,"Browns Island","1",NA,45,15,2.41673911852112,13.1,"EAV",2021,NA,NA,"High slack",2021-04-06 12:09:00,9.57,NA,"Macro","Other",1,"EAV",637.229932647608,0
"FRP EAV1-BROW-12APR2022",-121.857707,38.03898,"Browns","Confluence","Inside","FRP",2022-04-12 07:00:00,"Browns Island","1",NA,58,13.1,1.78049715433996,13.7,"EAV",2022,NA,NA,"Flood",2022-04-12 09:11:00,7.33,NA,"Macro","Chironomid",1,"EAV",535.559440844526,127
"FRP EAV1-BROW-12APR2022",-121.857707,38.03898,"Browns","Confluence","Inside","FRP",2022-04-12 07:00:00,"Browns Island","1",NA,58,13.1,1.78049715433996,13.7,"EAV",2022,NA,NA,"Flood",2022-04-12 09:11:00,7.33,NA,"Macro","Other",1,"EAV",535.559440844526,33
"FRP EAV1-BROW-15OCT2019",-121.87328,38.04285,"Browns","Confluence","Inside","FRP",2019-10-15 07:00:00,"Browns Island","2",NA,48,16.6,0.590314398693388,16.7,"EAV",2019,NA,NA,"Ebb",NA,8.9,NA,"Macro","Chironomid",1,"EAV",23.4627772547195,1
"FRP EAV1-BROW-15OCT2019",-121.87328,38.04285,"Browns","Confluence","Inside","FRP",2019-10-15 07:00:00,"Browns Island","2",NA,48,16.6,0.590314398693388,16.7,"EAV",2019,NA,NA,"Ebb",NA,8.9,NA,"Macro","Other",1,"EAV",23.4627772547195,0
"FRP EAV1-BROW-30OCT2019",-121.86971,38.0397,"Browns","Confluence","Inside","FRP",2019-10-30 07:00:00,"Browns Island","1",NA,NA,13.9,0.69115344573872,14.3,"EAV",2019,NA,NA,"Ebb",NA,8.6,NA,"Macro","Chironomid",1,"EAV",461.112252597605,7
"FRP EAV1-BROW-30OCT2019",-121.86971,38.0397,"Browns","Confluence","Inside","FRP",2019-10-30 07:00:00,"Browns Island","1",NA,NA,13.9,0.69115344573872,14.3,"EAV",2019,NA,NA,"Ebb",NA,8.6,NA,"Macro","Other",1,"EAV",461.112252597605,2
"FRP EAV1-CHIP-14OCT2019",-121.93307,38.05359,"Chipps","Confluence","Inside","FRP",2019-10-14 07:00:00,"Chipps Island","1",NA,31,15.8,1.66052635913551,16.2,"EAV",2019,NA,NA,"Ebb",NA,8.3,NA,"Macro","Chironomid",1,"EAV",280.166989196878,0
"FRP EAV1-CHIP-14OCT2019",-121.93307,38.05359,"Chipps","Confluence","Inside","FRP",2019-10-14 07:00:00,"Chipps Island","1",NA,31,15.8,1.66052635913551,16.2,"EAV",2019,NA,NA,"Ebb",NA,8.3,NA,"Macro","Other",1,"EAV",280.166989196878,0
"FRP EAV1-CHIP-23APR2021",-121.92079,38.05722,"Chipps","Confluence","Inside","FRP",2021-04-23 07:00:00,"Chipps Island","1",NA,31,15.2,5.12855410915571,32.1,"EAV",2021,NA,NA,"Flood",2021-04-23 09:36:00,9.24,NA,"Macro","Chironomid",1,"EAV",99.5701779903318,4
"FRP EAV1-CHIP-23APR2021",-121.92079,38.05722,"Chipps","Confluence","Inside","FRP",2021-04-23 07:00:00,"Chipps Island","1",NA,31,15.2,5.12855410915571,32.1,"EAV",2021,NA,NA,"Flood",2021-04-23 09:36:00,9.24,NA,"Macro","Other",1,"EAV",99.5701779903318,5
"FRP EAV1-CI-29APR2019",-121.90654,38.05843,"Chipps","Confluence","Inside","FRP",2019-04-29 07:00:00,"Chipps Island","1",NA,NA,17.2,0.196542468477633,34.4,"EAV",2019,NA,NA,NA,NA,7.3,NA,"Macro","Chironomid",1,"EAV",106.219400499416,50
"FRP EAV1-CI-29APR2019",-121.90654,38.05843,"Chipps","Confluence","Inside","FRP",2019-04-29 07:00:00,"Chipps Island","1",NA,NA,17.2,0.196542468477633,34.4,"EAV",2019,NA,NA,NA,NA,7.3,NA,"Macro","Other",1,"EAV",106.219400499416,9
"FRP EAV1-DECK-02JAN2020",-121.72424,38.08384,"Decker","Decker","Outside","FRP",2020-01-02 08:00:00,"Decker Island","1",NA,92,9.4,0.124480601103396,3.6,"EAV",2020,NA,NA,"High slack",NA,10.2,NA,"Macro","Chironomid",1,"EAV",11.9192645585997,2
"FRP EAV1-DECK-02JAN2020",-121.72424,38.08384,"Decker","Decker","Outside","FRP",2020-01-02 08:00:00,"Decker Island","1",NA,92,9.4,0.124480601103396,3.6,"EAV",2020,NA,NA,"High slack",NA,10.2,NA,"Macro","Other",1,"EAV",11.9192645585997,0
"FRP EAV1-DI-18MAR2019",-121.7244,38.08384,"Decker","Decker","Outside","FRP",2019-03-18 07:00:00,"Horseshoe Bend","1",NA,65,15.5,0.0878922547868343,17.2,"EAV",2019,NA,NA,"Flood",NA,9.4,NA,"Macro","Chironomid",1,"EAV",8.65701518940056,0
"FRP EAV1-DI-18MAR2019",-121.7244,38.08384,"Decker","Decker","Outside","FRP",2019-03-18 07:00:00,"Horseshoe Bend","1",NA,65,15.5,0.0878922547868343,17.2,"EAV",2019,NA,NA,"Flood",NA,9.4,NA,"Macro","Other",1,"EAV",8.65701518940056,2
"FRP EAV1-HORS-24MAR2021",-121.724805,38.083113,"Decker","Decker","Outside","FRP",2021-03-24 07:00:00,"Horseshoe Bend","1",NA,79,13.8,0.13512259571877,4.4,"EAV",2021,NA,NA,"Ebb",2021-03-24 13:20:00,11.63,NA,"Macro","Chironomid",1,"EAV",83.7116121860071,0
"FRP EAV1-HORS-24MAR2021",-121.724805,38.083113,"Decker","Decker","Outside","FRP",2021-03-24 07:00:00,"Horseshoe Bend","1",NA,79,13.8,0.13512259571877,4.4,"EAV",2021,NA,NA,"Ebb",2021-03-24 13:20:00,11.63,NA,"Macro","Other",1,"EAV",83.7116121860071,0
"FRP EAV1-HORS-26JUN2020",-121.727,38.0829,"Decker","Decker","Outside","FRP",2020-06-26 07:00:00,"Horseshoe Bend","2",NA,101,22,0.547455908869353,7.9,"EAV",2020,NA,NA,"High slack",NA,8.3,NA,"Macro","Chironomid",1,"EAV",251.688974577721,0
"FRP EAV1-HORS-26JUN2020",-121.727,38.0829,"Decker","Decker","Outside","FRP",2020-06-26 07:00:00,"Horseshoe Bend","2",NA,101,22,0.547455908869353,7.9,"EAV",2020,NA,NA,"High slack",NA,8.3,NA,"Macro","Other",1,"EAV",251.688974577721,1
"FRP EAV1-LI-25APR2019",-121.69313,38.28035,"Liberty","Cache Slough","Inside","FRP",2019-04-25 07:00:00,"Liberty Island","1",NA,140,20.8,0.148702256136035,3.1,"EAV",2019,NA,NA,"Flood",NA,8.6,NA,"Macro","Chironomid",1,"EAV",173.509762383484,1
"FRP EAV1-LI-25APR2019",-121.69313,38.28035,"Liberty","Cache Slough","Inside","FRP",2019-04-25 07:00:00,"Liberty Island","1",NA,140,20.8,0.148702256136035,3.1,"EAV",2019,NA,NA,"Flood",NA,8.6,NA,"Macro","Other",1,"EAV",173.509762383484,14
"FRP EAV1-LIBE-10JUN2020",-121.68834,38.28263,"Liberty","Cache Slough","Inside","FRP",2020-06-10 07:00:00,"Liberty Island","1",NA,115,21.4,0.0869326097219391,NA,"EAV",2020,NA,NA,"High slack",NA,9.8,NA,"Macro","Chironomid",1,"EAV",639.260158415972,7
"FRP EAV1-LIBE-10JUN2020",-121.68834,38.28263,"Liberty","Cache Slough","Inside","FRP",2020-06-10 07:00:00,"Liberty Island","1",NA,115,21.4,0.0869326097219391,NA,"EAV",2020,NA,NA,"High slack",NA,9.8,NA,"Macro","Other",1,"EAV",639.260158415972,5
"FRP EAV1-LIBE-16APR2021",-121.691388,38.283721,"Liberty","Cache Slough","Inside","FRP",2021-04-16 07:00:00,"Liberty Island","1",NA,NA,15.9,0.109525280447396,2.5,"EAV",2021,NA,NA,"High slack",2021-04-16 08:40:00,9.6,NA,"Macro","Chironomid",1,"EAV",577.941903638552,0
"FRP EAV1-LIBE-16APR2021",-121.691388,38.283721,"Liberty","Cache Slough","Inside","FRP",2021-04-16 07:00:00,"Liberty Island","1",NA,NA,15.9,0.109525280447396,2.5,"EAV",2021,NA,NA,"High slack",2021-04-16 08:40:00,9.6,NA,"Macro","Other",1,"EAV",577.941903638552,0
"FRP EAV1-LIBE-20OCT2020",-121.68604,38.24969,"Liberty","Cache Slough","Inside","FRP",2020-10-20 07:00:00,"Liberty Island","1",NA,239,19.9,0.0725519589829229,1.7,"EAV",2020,NA,NA,"Ebb",NA,8.7,NA,"Macro","Chironomid",1,"EAV",631.021252497402,1
"FRP EAV1-LIBE-20OCT2020",-121.68604,38.24969,"Liberty","Cache Slough","Inside","FRP",2020-10-20 07:00:00,"Liberty Island","1",NA,239,19.9,0.0725519589829229,1.7,"EAV",2020,NA,NA,"Ebb",NA,8.7,NA,"Macro","Other",1,"EAV",631.021252497402,2
"FRP EAV1-LOWE-01APR2021",-121.644328,38.360825,"Flyway Farms","Cache Slough","Inside","FRP",2021-04-01 07:00:00,"Lower Yolo Ranch","1",NA,43,17,0.407836432277625,15,"EAV",2021,NA,NA,"Ebb",2021-04-01 11:26:00,8.12,NA,"Macro","Chironomid",1,"EAV",359.708207484603,17
"FRP EAV1-LOWE-01APR2021",-121.644328,38.360825,"Flyway Farms","Cache Slough","Inside","FRP",2021-04-01 07:00:00,"Lower Yolo Ranch","1",NA,43,17,0.407836432277625,15,"EAV",2021,NA,NA,"Ebb",2021-04-01 11:26:00,8.12,NA,"Macro","Other",1,"EAV",359.708207484603,25
"FRP EAV1-RI-11APR2019",-122.01449,38.07878,"Ryer","Grizzly Bay","Inside","FRP",2019-04-11 07:00:00,"Ryer Island","1",NA,67,14.8,0.0917322350221805,12.4,"EAV",2019,NA,NA,"Ebb",NA,9.6,NA,"Macro","Chironomid",1,"EAV",387.303416785559,0
"FRP EAV1-RI-11APR2019",-122.01449,38.07878,"Ryer","Grizzly Bay","Inside","FRP",2019-04-11 07:00:00,"Ryer Island","1",NA,67,14.8,0.0917322350221805,12.4,"EAV",2019,NA,NA,"Ebb",NA,9.6,NA,"Macro","Other",1,"EAV",387.303416785559,0
"FRP EAV1-RYER-20APR2021",-122.023282,38.086178,"Ryer","Grizzly Bay","Inside","FRP",2021-04-20 07:00:00,"Ryer Island","1",NA,39,15.5,7.65708021512339,21.7,"EAV",2021,NA,NA,"Ebb",2021-04-20 10:23:00,9.06,NA,"Macro","Chironomid",1,"EAV",78.5348017220019,133
"FRP EAV1-RYER-20APR2021",-122.023282,38.086178,"Ryer","Grizzly Bay","Inside","FRP",2021-04-20 07:00:00,"Ryer Island","1",NA,39,15.5,7.65708021512339,21.7,"EAV",2021,NA,NA,"Ebb",2021-04-20 10:23:00,9.06,NA,"Macro","Other",1,"EAV",78.5348017220019,10
