"VisitNo","SampleID_key","SampleID_frp","CommonName","Length","Count","StartTime","LatitudeStart","LatitudeEnd","LongitudeStart","LongitudeEnd","DepthOfWater","NetMeterEnd","TowDirection","NetMeterStart","SeineCode","SeineDeploymentType","LengthOfTrawl","Width","PercentOpen","GearTypeAbbreviation","effort","LAB_NAME","Location","Date","Comments","FishCatchNotes"
1620,1341,"LAMOPE2-8AUG2017","Mississippi Silverside",37,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Mississippi Silverside",34,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Mississippi Silverside",42,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Mississippi Silverside",44,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Mississippi Silverside",39,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Mississippi Silverside",39,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Mississippi Silverside",83,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Mississippi Silverside",32,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Mississippi Silverside",39,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Mississippi Silverside",35,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Mississippi Silverside",39,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Mississippi Silverside",NA,7,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Mississippi Silverside",33,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Mississippi Silverside",32,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Mississippi Silverside",37,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Mississippi Silverside",44,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Mississippi Silverside",42,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Mississippi Silverside",30,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Mississippi Silverside",33,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Mississippi Silverside",30,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Mississippi Silverside",38,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Mississippi Silverside",64,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Mississippi Silverside",61,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Mississippi Silverside",41,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Mississippi Silverside",47,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Mississippi Silverside",33,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Mississippi Silverside",47,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Shimofuri Goby",27,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Shimofuri Goby",25,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Shimofuri Goby",22,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Splittail",101,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Striped Bass",40,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Threadfin Shad",32,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Threadfin Shad",30,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Threadfin Shad",28,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Threadfin Shad",32,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Threadfin Shad",32,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Threadfin Shad",27,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Threadfin Shad",70,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Threadfin Shad",28,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Threadfin Shad",29,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Threadfin Shad",93,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Threadfin Shad",80,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Threadfin Shad",26,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Yellowfin Goby",52,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Yellowfin Goby",34,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Yellowfin Goby",47,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1620,1341,"LAMOPE2-8AUG2017","Yellowfin Goby",47,1,NA,38.1819,NA,121.91238,NA,0.6096,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",64.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1621,1381,"LAMOPE3-8AUG2017","American Shad",50,1,NA,38.18407,NA,121.91252,NA,0.4572,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",46.8,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1621,1381,"LAMOPE3-8AUG2017","American Shad",49,1,NA,38.18407,NA,121.91252,NA,0.4572,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",46.8,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1621,1381,"LAMOPE3-8AUG2017","American Shad",49,1,NA,38.18407,NA,121.91252,NA,0.4572,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",46.8,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1621,1381,"LAMOPE3-8AUG2017","American Shad",19,1,NA,38.18407,NA,121.91252,NA,0.4572,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",46.8,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1621,1381,"LAMOPE3-8AUG2017","Black Crappie",78,1,NA,38.18407,NA,121.91252,NA,0.4572,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",46.8,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1621,1381,"LAMOPE3-8AUG2017","Corbicula",NA,5,NA,38.18407,NA,121.91252,NA,0.4572,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",46.8,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1621,1381,"LAMOPE3-8AUG2017","Siberian Prawn",NA,11,NA,38.18407,NA,121.91252,NA,0.4572,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",46.8,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1621,1381,"LAMOPE3-8AUG2017","Harris Mud Crab",NA,4,NA,38.18407,NA,121.91252,NA,0.4572,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",46.8,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1621,1381,"LAMOPE3-8AUG2017","Mississippi Silverside",51,1,NA,38.18407,NA,121.91252,NA,0.4572,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",46.8,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1621,1381,"LAMOPE3-8AUG2017","Mississippi Silverside",46,1,NA,38.18407,NA,121.91252,NA,0.4572,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",46.8,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1621,1381,"LAMOPE3-8AUG2017","Mississippi Silverside",32,1,NA,38.18407,NA,121.91252,NA,0.4572,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",46.8,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1621,1381,"LAMOPE3-8AUG2017","Shimofuri Goby",31,1,NA,38.18407,NA,121.91252,NA,0.4572,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",46.8,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1621,1381,"LAMOPE3-8AUG2017","Threadfin Shad",78,1,NA,38.18407,NA,121.91252,NA,0.4572,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",46.8,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1621,1381,"LAMOPE3-8AUG2017","Threadfin Shad",25,1,NA,38.18407,NA,121.91252,NA,0.4572,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",46.8,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1621,1381,"LAMOPE3-8AUG2017","Threadfin Shad",27,1,NA,38.18407,NA,121.91252,NA,0.4572,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",46.8,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1621,1381,"LAMOPE3-8AUG2017","Threadfin Shad",89,1,NA,38.18407,NA,121.91252,NA,0.4572,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",46.8,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1621,1381,"LAMOPE3-8AUG2017","Threadfin Shad",25,1,NA,38.18407,NA,121.91252,NA,0.4572,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",46.8,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1621,1381,"LAMOPE3-8AUG2017","Yellowfin Goby",33,1,NA,38.18407,NA,121.91252,NA,0.4572,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",46.8,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","American Shad",48,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Harris Mud Crab",NA,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Mississippi Silverside",34,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Mississippi Silverside",40,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Mississippi Silverside",40,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Mississippi Silverside",37,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Mississippi Silverside",33,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Mississippi Silverside",44,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Mississippi Silverside",35,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Mississippi Silverside",29,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Mississippi Silverside",41,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Mississippi Silverside",56,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Mississippi Silverside",34,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Mississippi Silverside",38,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Mississippi Silverside",30,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Mississippi Silverside",38,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Mississippi Silverside",40,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Splittail",106,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Striped Bass",56,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Striped Bass",27,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Striped Bass",50,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Threadfin Shad",37,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Threadfin Shad",35,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Threadfin Shad",40,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Threadfin Shad",75,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Threadfin Shad",42,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Threadfin Shad",43,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Threadfin Shad",42,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Threadfin Shad",44,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Threadfin Shad",51,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Threadfin Shad",43,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Threadfin Shad",NA,53,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
1622,1423,"LAMOPE4-8AUG2017","Threadfin Shad",42,1,NA,38.19613,NA,121.92564,NA,0.9144,NA,"3= unknown",NA,"1. No twists; snags; or tears","Boat",NA,NA,NA,"LAMOPE",98.3,"FRP","Nurse-Denverton","2017-08-08",NA,NA
