Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
140,Twitchell Island,San Francisco Bay,8/4/2019,216,6.76, ,0.00, ,305, ,1.7, ,33.6, ,15.2, ,23.7, ,89, ,32, ,57, ,14.7, ,3.4, ,291.9, ,23.4, 
140,Twitchell Island,San Francisco Bay,8/5/2019,217,5.69, ,0.00, ,245, ,1.5, ,35.2, ,15.6, ,23.7, ,87, ,20, ,52, ,13.2, ,3.0, ,258.5, ,23.1, 
140,Twitchell Island,San Francisco Bay,8/6/2019,218,6.85, ,0.00, ,287, ,1.5, ,34.6, ,17.5, ,24.8, ,78, ,24, ,48, ,13.1, ,3.3, ,282.2, ,23.4, 
140,Twitchell Island,San Francisco Bay,8/7/2019,219,6.06, ,0.00, ,251, ,1.5, ,31.0, ,16.0, ,22.4, ,80, ,33, ,55, ,12.9, ,4.3, ,371.4, ,23.1, 
140,Twitchell Island,San Francisco Bay,8/8/2019,220,6.31, ,0.00, ,267, ,1.4, ,27.3, ,15.6, ,20.9, ,74, ,42, ,56, ,11.9, ,5.1, ,438.6, ,22.2, 
140,Twitchell Island,San Francisco Bay,8/9/2019,221,6.16, ,0.00, ,258, ,1.5, ,29.0, ,17.1, ,21.9, ,85, ,37, ,55, ,12.5, ,4.5, ,391.2, ,21.9, 
140,Twitchell Island,San Francisco Bay,8/10/2019,222,5.79, ,0.00, ,274, ,1.7,Y,28.1, ,17.7, ,21.9, ,86, ,42, ,65,Y,15.2,Y,4.4, ,383.7, ,22.4, 
140,Twitchell Island,San Francisco Bay,8/11/2019,223,6.50, ,0.00, ,308, ,1.5, ,33.4, ,16.2, ,23.5, ,87, ,30, ,53, ,13.3, ,3.2, ,272.9, ,22.3, 
140,Twitchell Island,San Francisco Bay,8/12/2019,224,6.92, ,0.00, ,311, ,1.4, ,36.6, ,17.6, ,26.1, ,65, ,23, ,41, ,11.9, ,2.4, ,210.0, ,22.6, 
140,Twitchell Island,San Francisco Bay,8/13/2019,225,6.69, ,0.00, ,315, ,1.4, ,38.9,Y,13.2, ,26.8,Y,85, ,19, ,41,Y,12.3,Y,1.8, ,159.6, ,23.0, 
140,Twitchell Island,San Francisco Bay,8/14/2019,226,6.97,R,0.00, ,312, ,1.5, ,38.9,Y,15.8, ,28.4,Y,81, ,22, ,39,Y,13.0,Y,2.0, ,169.1, ,23.7, 
140,Twitchell Island,San Francisco Bay,8/15/2019,227,6.95,R,0.00, ,303, ,1.6, ,40.9,Y,15.5, ,28.8,Y,86, ,25, ,40,Y,14.0,Y,2.0, ,174.6, ,24.2, 
140,Twitchell Island,San Francisco Bay,8/16/2019,228,7.53,R,0.00, ,304, ,1.6, ,39.0,Y,16.2, ,27.8,Y,77, ,25, ,42,Y,13.7,Y,2.9, ,251.6, ,24.3, 
140,Twitchell Island,San Francisco Bay,8/17/2019,229,6.21, ,0.00, ,284, ,1.6, ,28.6, ,16.5, ,21.3, ,84, ,43, ,63, ,14.0, ,5.0, ,431.0, ,23.0, 
140,Twitchell Island,San Francisco Bay,8/18/2019,230,5.72, ,0.00, ,295, ,1.6, ,28.8, ,15.6, ,20.3, ,86, ,43, ,66, ,13.7, ,4.4, ,378.7, ,21.8, 
140,Twitchell Island,San Francisco Bay,8/19/2019,231,4.74, ,0.00, ,240, ,1.6, ,27.7, ,15.1, ,20.3, ,88, ,46, ,67, ,13.9, ,4.4, ,376.4, ,21.5, 
140,Twitchell Island,San Francisco Bay,8/20/2019,232,5.24, ,0.00, ,242, ,1.6, ,28.7, ,16.1, ,20.9, ,84, ,43, ,65, ,14.1, ,4.9, ,424.1, ,21.5, 
140,Twitchell Island,San Francisco Bay,8/21/2019,233,6.61, ,0.00, ,284, ,1.7, ,33.5, ,17.4, ,24.9, ,76, ,30, ,53, ,14.7, ,3.9, ,339.1, ,22.2, 
140,Twitchell Island,San Francisco Bay,8/22/2019,234,6.74, ,0.00, ,285, ,1.9,Y,37.4, ,21.2,Y,27.6,Y,82, ,30, ,50,Y,16.4,Y,3.5, ,301.6, ,23.7, 
140,Twitchell Island,San Francisco Bay,8/23/2019,235,6.72, ,0.00, ,285, ,1.7, ,34.1, ,16.9, ,25.0, ,79, ,33, ,53, ,14.7, ,3.6, ,310.4, ,23.7, 
140,Twitchell Island,San Francisco Bay,8/24/2019,236,6.74, ,0.00, ,267, ,1.6, ,32.3, ,16.8, ,23.9, ,87, ,34, ,54, ,14.1, ,4.8, ,415.7, ,23.0, 
140,Twitchell Island,San Francisco Bay,8/25/2019,237,6.82, ,0.00, ,264, ,1.5, ,35.3, ,16.5, ,26.4, ,79, ,29, ,43, ,12.7, ,3.3, ,281.9, ,23.5, 
140,Twitchell Island,San Francisco Bay,8/26/2019,238,7.80, ,0.00, ,284, ,1.3, ,37.2, ,19.7,Y,27.4, ,56, ,24, ,36, ,10.9, ,4.0, ,342.4, ,23.6, 
140,Twitchell Island,San Francisco Bay,8/27/2019,239,7.35, ,0.00, ,251, ,1.2, ,34.8, ,15.8, ,26.0, ,68, ,20, ,35, ,9.5, ,4.0, ,347.5, ,23.5, 
140,Twitchell Island,San Francisco Bay,8/28/2019,240,6.17, ,0.00, ,232, ,1.6, ,28.0, ,18.1, ,22.1, ,77, ,44, ,59, ,13.8, ,6.3, ,542.9, ,23.1, 
140,Twitchell Island,San Francisco Bay,8/29/2019,241,5.96, ,0.00, ,259, ,1.7, ,28.0, ,18.4, ,22.0, ,81, ,47, ,64, ,14.9, ,5.8, ,498.2, ,22.6, 
140,Twitchell Island,San Francisco Bay,8/30/2019,242,5.53, ,0.00, ,276, ,1.6, ,35.5, ,17.3, ,23.9, ,79, ,29, ,54, ,14.2, ,2.9, ,246.3, ,22.7, 
140,Twitchell Island,San Francisco Bay,8/31/2019,243,5.93, ,0.00, ,290, ,1.5, ,36.7, ,12.8, ,25.3, ,92, ,20, ,46, ,12.8, ,2.1, ,177.8, ,23.2, 
140,Twitchell Island,San Francisco Bay,9/1/2019,244,6.52, ,0.00, ,281, ,1.4, ,35.9, ,18.7, ,26.8, ,64, ,19, ,40, ,12.2, ,2.7, ,236.3, ,23.7, 
140,Twitchell Island,San Francisco Bay,9/2/2019,245,6.63, ,0.00, ,263, ,1.4, ,34.3, ,18.6, ,25.3, ,68, ,25, ,44, ,12.3, ,3.8, ,324.5, ,23.8, 
140,Twitchell Island,San Francisco Bay,9/3/2019,246,5.94, ,0.00, ,265, ,1.5, ,33.0, ,16.6, ,23.6, ,80, ,24, ,50, ,12.6, ,4.0, ,342.1, ,23.3, 
140,Twitchell Island,San Francisco Bay,9/4/2019,247,5.69, ,0.00, ,234, ,1.5, ,36.4, ,16.2, ,25.3, ,72, ,24, ,45, ,12.6, ,2.8, ,238.4, ,23.3, 
140,Twitchell Island,San Francisco Bay,9/5/2019,248,4.56, ,0.00, ,192, ,1.5, ,30.0, ,16.9, ,21.9, ,80, ,34, ,58, ,13.3, ,4.5, ,389.3, ,22.9, 
140,Twitchell Island,San Francisco Bay,9/6/2019,249,5.89, ,0.00, ,271, ,1.5, ,31.6, ,16.4, ,22.4, ,81, ,31, ,54, ,12.7, ,4.0, ,346.6, ,22.4, 
140,Twitchell Island,San Francisco Bay,9/7/2019,250,4.82, ,0.00, ,228, ,1.5, ,24.3, ,14.6, ,19.4, ,83, ,54, ,67, ,13.2, ,4.8, ,417.9, ,21.8, 
140,Twitchell Island,San Francisco Bay,9/8/2019,251,4.77, ,0.00, ,232, ,1.5, ,28.7, ,16.5, ,21.4, ,77, ,34, ,57, ,12.6, ,3.4, ,295.6, ,21.5, 
140,Twitchell Island,San Francisco Bay,9/9/2019,252,5.63, ,0.00, ,238, ,1.4, ,28.8, ,16.8, ,21.2, ,77, ,36, ,57, ,12.3, ,4.8, ,415.4, ,21.7, 
140,Twitchell Island,San Francisco Bay,9/10/2019,253,4.66, ,0.00, ,231, ,1.4, ,27.8, ,12.3, ,20.6, ,86, ,35, ,57, ,11.7, ,3.1, ,270.8, ,21.4, 
140,Twitchell Island,San Francisco Bay,9/11/2019,254,4.90, ,0.00, ,246, ,1.4, ,33.0, ,15.5, ,22.9, ,83, ,20, ,51, ,12.3, ,2.6, ,221.5, ,21.9, 
140,Twitchell Island,San Francisco Bay,9/12/2019,255,5.24, ,0.00, ,260, ,1.3, ,35.1, ,11.1, ,23.7, ,89, ,18, ,44, ,10.9, ,1.6, ,136.3, ,22.1, 
140,Twitchell Island,San Francisco Bay,9/13/2019,256,5.25, ,0.00, ,263, ,1.3, ,38.5,Y,12.0, ,24.6, ,90, ,13, ,41, ,10.4, ,1.3, ,115.4, ,22.1, 
140,Twitchell Island,San Francisco Bay,9/14/2019,257,5.27, ,0.00, ,260, ,1.4, ,36.5, ,12.5, ,24.4, ,88, ,19, ,44, ,11.4, ,1.6, ,140.1, ,22.3, 
140,Twitchell Island,San Francisco Bay,9/15/2019,258,5.02, ,0.00, ,209, ,1.5, ,29.4, ,14.9, ,21.0, ,82, ,33, ,61, ,13.1, ,4.4, ,382.0, ,22.0, 
140,Twitchell Island,San Francisco Bay,9/16/2019,259,3.73, ,3.20, ,172, ,1.5, ,24.6, ,16.0, ,19.9, ,91, ,43, ,66, ,13.4, ,4.2, ,361.2, ,21.2, 
140,Twitchell Island,San Francisco Bay,9/17/2019,260,4.78, ,0.00, ,250, ,1.3, ,27.2, ,13.4, ,19.7, ,82, ,26, ,57, ,11.0, ,3.3, ,282.9, ,20.3, 
140,Twitchell Island,San Francisco Bay,9/18/2019,261,3.71, ,0.00, ,182, ,1.6, ,26.2, ,16.1, ,20.0, ,84, ,48, ,66, ,13.5, ,3.5, ,303.4, ,20.6, 
140,Twitchell Island,San Francisco Bay,9/19/2019,262,4.45, ,0.00, ,241, ,1.3, ,27.6, ,11.1, ,19.4, ,91, ,31, ,57, ,10.7, ,2.4, ,207.8, ,20.3, 
140,Twitchell Island,San Francisco Bay,9/20/2019,263,4.93, ,0.00, ,239, ,1.2, ,30.2, ,11.0, ,21.5, ,74, ,22, ,45, ,9.1, ,2.3, ,195.2, ,20.5, 
140,Twitchell Island,San Francisco Bay,9/21/2019,264,5.16, ,0.00, ,244, ,1.2, ,31.6, ,12.8, ,22.6, ,71, ,24, ,43, ,9.5, ,2.3, ,196.9, ,20.8, 
140,Twitchell Island,San Francisco Bay,9/22/2019,265,4.30, ,0.00, ,213, ,1.3, ,32.0, ,10.3, ,21.4, ,92, ,28, ,52, ,11.2, ,1.8, ,159.0, ,20.8, 
140,Twitchell Island,San Francisco Bay,9/23/2019,266,5.41, ,0.00, ,226, ,1.3, ,33.0, ,15.8, ,24.1, ,85, ,24, ,44, ,11.0, ,3.4, ,290.8, ,21.3, 
140,Twitchell Island,San Francisco Bay,9/24/2019,267,6.37, ,0.00, ,238, ,1.1, ,37.6, ,20.2,Y,28.2,Y,43, ,17, ,30,Y,8.7,Y,3.0, ,256.3, ,22.1, 
140,Twitchell Island,San Francisco Bay,9/25/2019,268,4.69, ,0.00, ,231, ,1.5, ,36.6, ,17.6, ,26.5,Y,72, ,26, ,44,Y,13.4,Y,1.4, ,122.6, ,22.8,Y
140,Twitchell Island,San Francisco Bay,9/26/2019,269,5.82, ,0.00, ,221, ,1.6, ,27.1, ,17.9,Y,22.6, ,82, ,45, ,60, ,14.4, ,6.6,Y,569.8,Y,22.6,Y
140,Twitchell Island,San Francisco Bay,9/27/2019,270,4.04, ,0.00, ,192, ,1.5, ,23.8, ,14.0, ,18.5, ,85, ,58, ,72, ,13.4, ,5.8, ,498.4, ,21.1, 
140,Twitchell Island,San Francisco Bay,9/28/2019,271,3.85, ,0.00, ,186, ,1.1, ,23.2, ,8.6, ,16.5, ,85, ,31, ,58, ,8.2, ,4.0, ,348.2, ,19.5, 
140,Twitchell Island,San Francisco Bay,9/29/2019,272,4.36, ,0.00, ,226, ,1.0, ,21.5, ,7.0, ,15.1, ,91, ,30, ,57, ,6.6, ,3.9, ,334.3, ,18.5, 
140,Twitchell Island,San Francisco Bay,9/30/2019,273,3.79, ,0.00, ,223, ,1.0, ,21.0, ,7.2, ,14.7, ,90, ,34, ,59, ,6.8, ,3.2, ,273.5, ,18.3, 
140,Twitchell Island,San Francisco Bay,10/1/2019,274,4.18, ,0.00, ,222, ,0.9, ,24.6, ,8.1, ,15.9, ,81, ,21, ,49, ,5.0, ,2.6, ,226.5, ,17.9, 
140,Twitchell Island,San Francisco Bay,10/2/2019,275,3.98, ,0.00, ,229, ,0.8, ,27.8, ,6.1, ,16.7, ,93, ,19, ,44, ,4.5, ,2.0, ,169.8, ,18.0, 
140,Twitchell Island,San Francisco Bay,10/3/2019,276,4.34, ,0.00, ,222, ,1.0, ,25.3, ,5.5, ,16.3, ,93, ,28, ,53, ,6.7, ,3.0, ,258.6, ,18.1, 
140,Twitchell Island,San Francisco Bay,10/4/2019,277,4.58, ,0.00, ,225, ,0.9, ,25.8, ,10.4, ,17.1, ,69, ,19, ,44, ,4.6, ,3.3, ,288.1, ,17.8, 
140,Twitchell Island,San Francisco Bay,10/5/2019,278,4.31, ,0.00, ,219, ,0.9, ,28.7, ,7.5, ,18.0, ,76, ,19, ,42, ,5.0, ,1.8, ,154.7, ,18.2, 
140,Twitchell Island,San Francisco Bay,10/6/2019,279,4.10, ,0.00, ,217, ,1.0, ,31.6, ,8.4, ,19.7, ,79, ,20, ,42, ,6.4, ,1.5, ,129.4, ,18.5, 
140,Twitchell Island,San Francisco Bay,10/7/2019,280,4.14, ,0.00, ,213, ,1.0, ,35.0, ,10.9, ,20.8, ,80, ,15, ,42, ,7.4, ,1.4, ,124.4, ,18.9, 
140,Twitchell Island,San Francisco Bay,10/8/2019,281,4.37, ,0.00, ,196, ,1.1, ,30.6, ,9.0, ,20.5, ,87, ,21, ,44, ,7.9, ,2.2, ,194.2, ,19.0, 
140,Twitchell Island,San Francisco Bay,10/9/2019,282,6.13, ,0.00, ,195, ,0.6,Y,24.7, ,11.7, ,18.9, ,65, ,13, ,26,Y,-1.2,Y,5.2, ,449.8, ,18.4, 
140,Twitchell Island,San Francisco Bay,10/10/2019,283,5.57, ,0.00, ,201, ,0.4,Y,25.6, ,6.7, ,16.9, ,67, ,11, ,23,Y,-4.2,Y,3.9, ,338.9, ,17.7, 
140,Twitchell Island,San Francisco Bay,10/11/2019,284,3.46, ,0.00, ,192, ,0.7, ,27.5, ,5.0, ,15.1, ,83, ,18, ,42, ,2.4, ,1.4, ,119.4, ,17.2, 
140,Twitchell Island,San Francisco Bay,10/12/2019,285,3.25, ,0.00, ,202, ,0.8, ,28.8, ,3.1,Y,14.9, ,92, ,17, ,50, ,4.6, ,1.1, ,97.5, ,16.9, 
140,Twitchell Island,San Francisco Bay,10/13/2019,286,3.53, ,0.00, ,199, ,0.8, ,29.1, ,5.9, ,16.3, ,86, ,19, ,45, ,4.5, ,1.7, ,147.0, ,17.0, 
140,Twitchell Island,San Francisco Bay,10/14/2019,287,3.49, ,0.00, ,204, ,1.0, ,26.5, ,6.7, ,16.8, ,83, ,23, ,50, ,6.2, ,2.3, ,201.6, ,17.1, 
140,Twitchell Island,San Francisco Bay,10/15/2019,288,3.07, ,0.00, ,202, ,1.0, ,27.7, ,5.1, ,16.0, ,96, ,27, ,57, ,7.5, ,1.3, ,113.3, ,17.3, 
140,Twitchell Island,San Francisco Bay,10/16/2019,289,2.63, ,0.00, ,132, ,1.1, ,23.1, ,4.7, ,15.5, ,95, ,33, ,63, ,8.4, ,2.5, ,213.7, ,17.2, 
140,Twitchell Island,San Francisco Bay,10/17/2019,290,3.73, ,0.00, ,191, ,1.2, ,24.1, ,12.9, ,16.9, ,87, ,33, ,63, ,9.8, ,4.2, ,363.7, ,17.6, 
140,Twitchell Island,San Francisco Bay,10/18/2019,291,3.29, ,0.00, ,170, ,1.1, ,22.2, ,11.0, ,15.8, ,81, ,47, ,64, ,9.0, ,3.8, ,330.3, ,17.3, 
140,Twitchell Island,San Francisco Bay,10/19/2019,292,3.03, ,0.00, ,153, ,1.3, ,22.3, ,13.2, ,16.8, ,89, ,57, ,70, ,11.3, ,4.1, ,350.4, ,17.5, 
140,Twitchell Island,San Francisco Bay,10/20/2019,293,3.78, ,0.00, ,187, ,1.1, ,25.1, ,12.8, ,18.2, ,91, ,24, ,51, ,7.9, ,3.1, ,267.8, ,17.7, 
140,Twitchell Island,San Francisco Bay,10/21/2019,294,4.25, ,0.00, ,187, ,1.0, ,30.3, ,9.4, ,19.5, ,89, ,20, ,45, ,7.3, ,2.5, ,213.4, ,18.0, 
140,Twitchell Island,San Francisco Bay,10/22/2019,295,3.35, ,0.00, ,186, ,1.1, ,30.5, ,7.3, ,18.7, ,83, ,26, ,50, ,8.0, ,1.5, ,129.3, ,17.9, 
140,Twitchell Island,San Francisco Bay,10/23/2019,296,4.61,R,0.00, ,175, ,0.9, ,31.5, ,10.7, ,22.3,Y,82, ,16, ,33,Y,5.5,Y,2.8, ,238.3, ,18.2, 
140,Twitchell Island,San Francisco Bay,10/24/2019,297,4.09, ,0.00, ,181, ,0.7, ,32.2, ,8.1, ,19.6, ,65, ,11, ,30, ,1.7, ,1.8, ,157.9, ,18.2, 
140,Twitchell Island,San Francisco Bay,10/25/2019,298,2.99, ,0.00, ,177, ,0.9, ,33.6,Y,6.9, ,17.4, ,82, ,17, ,46, ,5.8, ,1.1, ,98.2, ,17.5, 
140,Twitchell Island,San Francisco Bay,10/26/2019,299,2.64, ,0.00, ,149, ,0.9, ,27.1, ,6.4, ,16.8, ,84, ,27, ,48, ,5.9, ,1.4, ,123.2, ,17.3, 
140,Twitchell Island,San Francisco Bay,10/27/2019,300,7.26, ,0.00, ,177, ,0.4,Y,22.4, ,12.1, ,16.1, ,27, ,13, ,21,Y,-6.5,Y,7.8,R,675.0,R,16.2, 
140,Twitchell Island,San Francisco Bay,10/28/2019,301,3.12, ,0.60, ,179,R,0.4,Y,24.0, ,3.5, ,12.9, ,68, ,11, ,28,Y,-5.4,Y,1.8, ,158.9, ,15.7, 
140,Twitchell Island,San Francisco Bay,10/29/2019,302,4.07, ,0.00, ,172, ,0.4,Y,21.3, ,2.1, ,12.6, ,80, ,13, ,30,Y,-4.7,Y,3.4, ,290.9, ,14.8, 
140,Twitchell Island,San Francisco Bay,10/30/2019,303,3.04, ,0.00, ,172, ,0.4,Y,23.2, ,-0.7,Y,11.4, ,68, ,12, ,29,Y,-6.1,Y,1.7, ,144.5, ,14.5, 
140,Twitchell Island,San Francisco Bay,10/31/2019,304,2.64, ,0.00, ,173, ,0.5,Y,24.6, ,0.2,Y,11.5, ,76, ,11, ,37,Y,-2.7,Y,1.3, ,111.6, ,14.2, 
140,Twitchell Island,San Francisco Bay,11/1/2019,305,2.36, ,0.00, ,167, ,0.7, ,26.0, ,0.7, ,11.2, ,93, ,15, ,49, ,1.0, ,0.9, ,75.8, ,13.9, 
140,Twitchell Island,San Francisco Bay,11/2/2019,306,2.34, ,0.00, ,163, ,0.7, ,24.8, ,1.5, ,11.8, ,84, ,23, ,52, ,2.3, ,0.8, ,70.2, ,14.1, 
140,Twitchell Island,San Francisco Bay,11/3/2019,307,2.41, ,0.00, ,160, ,0.8, ,28.6,Y,3.1, ,13.1, ,91, ,16, ,51, ,3.1, ,0.7, ,58.6, ,14.3, 
140,Twitchell Island,San Francisco Bay,11/4/2019,308,2.41, ,0.00, ,156, ,0.8, ,27.5, ,3.8, ,13.9, ,87, ,21, ,51, ,3.8, ,0.9, ,75.2, ,14.7, 
140,Twitchell Island,San Francisco Bay,11/5/2019,309,2.37, ,0.00, ,157, ,0.9, ,28.9,Y,3.4, ,14.6, ,86, ,23, ,53, ,5.2, ,0.8, ,66.5, ,14.9, 
140,Twitchell Island,San Francisco Bay,11/6/2019,310,2.33, ,0.00, ,152, ,1.0, ,27.5,Y,4.6, ,14.8, ,96, ,29, ,61, ,7.2, ,1.2, ,107.2, ,15.1, 
140,Twitchell Island,San Francisco Bay,11/7/2019,311,2.21, ,0.00, ,146, ,1.1, ,27.1, ,3.7, ,14.2, ,98, ,33, ,67, ,8.2, ,1.4, ,121.3, ,15.3, 
140,Twitchell Island,San Francisco Bay,11/8/2019,312,2.47, ,0.00, ,151, ,1.0, ,27.7,Y,4.2, ,15.2, ,99, ,24, ,61, ,7.7, ,1.4, ,122.2, ,15.5, 
140,Twitchell Island,San Francisco Bay,11/9/2019,313,2.27, ,0.00, ,146, ,1.0, ,27.9,Y,5.4, ,15.2, ,95, ,29, ,59, ,7.3, ,1.2, ,107.9, ,15.6, 
140,Twitchell Island,San Francisco Bay,11/10/2019,314,2.07, ,0.00, ,140, ,1.0, ,26.4, ,4.8, ,13.9, ,98, ,31, ,65, ,7.5, ,0.9, ,81.6, ,15.5, 
140,Twitchell Island,San Francisco Bay,11/11/2019,315,2.09, ,0.00, ,138, ,1.1, ,28.2,Y,5.9, ,14.9, ,97, ,29, ,64, ,8.0, ,0.8, ,70.0, ,15.7, 
140,Twitchell Island,San Francisco Bay,11/12/2019,316,1.98, ,0.00, ,126, ,1.1, ,25.9,Y,7.0, ,14.5, ,94, ,33, ,64, ,7.7, ,1.0, ,84.5, ,15.6, 
140,Twitchell Island,San Francisco Bay,11/13/2019,317,1.70, ,0.00, ,106, ,1.1, ,25.8,Y,6.4, ,14.7, ,97, ,37, ,67, ,8.7, ,1.3, ,116.0, ,15.4, 
140,Twitchell Island,San Francisco Bay,11/14/2019,318,1.88, ,0.00, ,105, ,1.3, ,19.6, ,9.6, ,14.2, ,88, ,59, ,78, ,10.4, ,4.0, ,349.5, ,15.5, 
140,Twitchell Island,San Francisco Bay,11/15/2019,319,1.93, ,0.00, ,131, ,1.2, ,22.1, ,9.4, ,14.5, ,92, ,48, ,75, ,10.1, ,2.0, ,177.0, ,15.5, 
140,Twitchell Island,San Francisco Bay,11/16/2019,320,1.69, ,0.00, ,114, ,1.2, ,23.0, ,4.9, ,13.6, ,99, ,43, ,76, ,9.5, ,1.5, ,133.8, ,15.6, 
140,Twitchell Island,San Francisco Bay,11/17/2019,321,1.82, ,0.00, ,130, ,1.2, ,26.7,Y,5.7, ,13.6, ,99, ,38, ,74, ,9.1, ,0.9, ,77.9, ,15.2, 
140,Twitchell Island,San Francisco Bay,11/18/2019,322,1.84, ,0.10, ,129, ,1.2, ,27.1,Y,3.5, ,13.8, ,100, ,37, ,74, ,9.3, ,0.9, ,78.7, ,15.0, 
140,Twitchell Island,San Francisco Bay,11/19/2019,323,2.40, ,0.00, ,127, ,1.2, ,19.7, ,8.2, ,14.8, ,98, ,50, ,71, ,9.6, ,4.1, ,352.3, ,15.2, 
140,Twitchell Island,San Francisco Bay,11/20/2019,324,4.02, ,0.00, ,104, ,0.7, ,21.2, ,8.6, ,14.9, ,81, ,24, ,42, ,2.1, ,4.9,Y,424.7,Y,14.8, 
140,Twitchell Island,San Francisco Bay,11/21/2019,325,1.54, ,0.00, ,121, ,1.0, ,18.8, ,6.0, ,11.6, ,96, ,49, ,74, ,7.1, ,1.4, ,118.3, ,14.6, 
140,Twitchell Island,San Francisco Bay,11/22/2019,326,1.78, ,0.00, ,122, ,0.9, ,21.6, ,3.4, ,11.3, ,99, ,38, ,70, ,6.1, ,1.2, ,107.4, ,14.1, 
140,Twitchell Island,San Francisco Bay,11/23/2019,327,1.85, ,0.00, ,125, ,0.9, ,21.7, ,2.4, ,11.0, ,97, ,32, ,68, ,5.3, ,1.0, ,88.7, ,13.6, 
140,Twitchell Island,San Francisco Bay,11/24/2019,328,1.65, ,0.00, ,123, ,0.8, ,23.2,Y,0.6, ,9.9, ,100, ,32, ,69, ,4.5, ,1.1, ,91.9, ,13.1, 
140,Twitchell Island,San Francisco Bay,11/25/2019,329,3.41, ,0.00, ,129, ,0.6, ,17.9, ,0.9, ,10.8, ,97, ,19, ,43, ,-1.2, ,3.8, ,326.1, ,12.5, 
140,Twitchell Island,San Francisco Bay,11/26/2019,330,1.12, ,11.70, ,39, ,0.7, ,12.5, ,6.6, ,8.9, ,92, ,38, ,58, ,1.0, ,4.3, ,367.8, ,11.8, 
140,Twitchell Island,San Francisco Bay,11/27/2019,331,1.07, ,0.80, ,76, ,0.9, ,12.4, ,4.3, ,7.7, ,93, ,60, ,81, ,4.7, ,3.4, ,289.9, ,11.0, 
140,Twitchell Island,San Francisco Bay,11/28/2019,332,0.58, ,0.10, ,59, ,0.8, ,10.0, ,3.0, ,6.1, ,97, ,73, ,88, ,4.3, ,2.3, ,195.1, ,11.0, 
140,Twitchell Island,San Francisco Bay,11/29/2019,333,1.36, ,0.20, ,110, ,0.8, ,12.8, ,3.0, ,6.9, ,95, ,50, ,78, ,3.3, ,2.5, ,219.4, ,10.4, 
140,Twitchell Island,San Francisco Bay,11/30/2019,334,0.64, ,2.40, ,25, ,0.8, ,9.0, ,2.1, ,6.3, ,97, ,73, ,84, ,3.9, ,6.2,Y,531.9,Y,9.3,Y
140,Twitchell Island,San Francisco Bay,12/1/2019,335,0.38, ,5.30, ,21, ,1.1, ,11.5, ,8.0, ,10.2, ,95, ,85, ,92, ,9.0, ,9.7,R,834.6,R,10.1, 
140,Twitchell Island,San Francisco Bay,12/2/2019,336,0.14, ,6.60, ,29, ,1.3, ,13.1, ,10.6, ,11.5, ,100, ,92, ,97, ,10.9, ,3.0, ,258.7, ,11.8, 
140,Twitchell Island,San Francisco Bay,12/3/2019,337,0.49, ,0.00, ,55, ,1.3, ,15.9, ,7.6, ,11.3, ,100, ,85, ,98, ,10.9, ,1.5, ,126.1, ,12.7, 
140,Twitchell Island,San Francisco Bay,12/4/2019,338,0.01, ,12.50, ,16, ,1.4, ,13.7, ,10.6, ,11.9, ,100, ,95, ,99, ,11.8, ,1.5, ,127.8, ,12.9, 
140,Twitchell Island,San Francisco Bay,12/5/2019,339,0.35, ,0.00, ,46, ,1.4, ,14.0, ,10.6, ,12.3, ,100, ,90, ,98, ,12.0, ,1.2, ,107.8, ,13.5, 
140,Twitchell Island,San Francisco Bay,12/6/2019,340,1.35, ,0.50, ,83, ,1.4, ,18.7, ,10.0, ,13.7, ,100, ,71, ,87, ,11.6, ,3.1, ,263.5, ,13.9, 
140,Twitchell Island,San Francisco Bay,12/7/2019,341,1.56, ,20.50, ,91, ,1.5,Y,20.1, ,10.8, ,14.3,Y,100, ,57, ,89,Y,12.6,Y,3.7, ,317.2, ,14.2, 
140,Twitchell Island,San Francisco Bay,12/8/2019,342,1.09, ,2.50, ,97, ,1.4, ,20.0, ,8.1, ,13.0, ,100, ,65, ,92, ,11.8, ,1.2, ,104.4, ,14.2, 
140,Twitchell Island,San Francisco Bay,12/9/2019,343,1.34, ,0.10, ,127, ,1.2, ,16.4, ,7.1, ,11.2, ,100, ,73, ,92, ,9.9, ,1.7, ,147.5, ,13.8, 
140,Twitchell Island,San Francisco Bay,12/10/2019,344,0.43, ,3.40, ,51, ,1.2, ,13.8, ,5.6, ,10.4, ,100, ,81, ,95, ,9.7, ,1.1, ,93.7, ,13.2, 
140,Twitchell Island,San Francisco Bay,12/11/2019,345,0.04, ,0.10, ,24, ,1.3, ,12.3, ,9.9, ,11.2, ,100, ,97, ,99, ,11.0, ,1.7, ,150.7, ,13.2, 
140,Twitchell Island,San Francisco Bay,12/12/2019,346,0.62, ,0.30, ,64, ,1.5,Y,18.0, ,11.4, ,13.6, ,100, ,82, ,97,Y,13.2,Y,1.9, ,160.7, ,13.6, 
