Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Vap Pres (kPa),qc,Air Temp (C),qc,Rel Hum (%),qc,Dew Point (C),qc,Wind Speed (m/s),qc,Wind Dir (0-360),qc,Soil Temp (C),qc
140,Twitchell Island,San Francisco Bay,6/23/2018,0400,174,0.06,Y,0.00, ,0, ,1.2, ,24.2,Y,40,Y,9.7,Y,2.3, ,299, ,23.3, 
140,Twitchell Island,San Francisco Bay,6/23/2018,0500,174,0.09,R,0.00, ,2, ,1.1, ,24.5,R,37,R,8.8,R,3.1, ,306, ,23.1, 
140,Twitchell Island,San Francisco Bay,6/23/2018,0600,174,0.10,R,0.00, ,83, ,1.2, ,24.2,R,39,R,9.3,R,2.7, ,326, ,22.9, 
140,Twitchell Island,San Francisco Bay,6/23/2018,0700,174,0.23,Y,0.00, ,251, ,1.3, ,25.9,Y,37,Y,10.3,Y,2.0, ,340, ,22.7, 
140,Twitchell Island,San Francisco Bay,6/23/2018,0800,174,0.45,Y,0.00, ,445, ,1.2, ,28.3,Y,31,Y,9.7,Y,4.0, ,326, ,22.6, 
140,Twitchell Island,San Francisco Bay,6/23/2018,0900,174,0.70,Y,0.00, ,629, ,1.1, ,30.1,Y,25,Y,7.7,Y,6.0, ,320, ,22.5, 
140,Twitchell Island,San Francisco Bay,6/23/2018,1000,174,0.80,Y,0.00, ,787, ,1.1, ,31.2,Y,25,Y,9.0,Y,5.5, ,325, ,22.5, 
140,Twitchell Island,San Francisco Bay,6/23/2018,1100,174,0.83,Y,0.00, ,903, ,1.3, ,32.9,Y,25,Y,10.6,Y,3.9, ,336, ,22.7, 
140,Twitchell Island,San Francisco Bay,6/23/2018,1200,174,0.90, ,0.00, ,972, ,1.2, ,34.5, ,22, ,9.9, ,3.7, ,338, ,23.2, 
140,Twitchell Island,San Francisco Bay,6/23/2018,1300,174,0.93, ,0.00, ,993, ,1.3, ,35.5, ,22, ,10.3, ,3.6, ,344, ,23.8,Y
140,Twitchell Island,San Francisco Bay,6/23/2018,1400,174,0.91, ,0.00, ,951, ,1.3, ,36.0, ,22, ,11.0, ,3.9, ,344, ,24.4,Y
140,Twitchell Island,San Francisco Bay,6/23/2018,1500,174,0.81, ,0.00, ,847, ,1.3, ,36.6, ,22, ,11.3, ,3.7, ,350, ,25.0,Y
140,Twitchell Island,San Francisco Bay,6/23/2018,1600,174,0.69, ,0.00, ,721, ,1.3, ,37.2, ,20, ,10.3, ,3.4, ,350, ,25.4,Y
140,Twitchell Island,San Francisco Bay,6/23/2018,1700,174,0.51,Y,0.00, ,547, ,1.3, ,37.7,Y,19,Y,10.3,Y,2.7, ,332, ,25.7,Y
140,Twitchell Island,San Francisco Bay,6/23/2018,1800,174,0.33,Y,0.00, ,352, ,1.3, ,38.0,Y,20,Y,11.3,Y,1.5, ,334, ,25.8,Y
140,Twitchell Island,San Francisco Bay,6/23/2018,1900,174,0.15,Y,0.00, ,154, ,2.0, ,36.8,Y,32,Y,17.6,Y,0.6, ,274, ,25.8,Y
140,Twitchell Island,San Francisco Bay,6/23/2018,2000,174,0.06, ,0.00, ,17, ,1.6, ,27.6, ,43, ,14.0, ,1.9, ,219, ,25.8,Y
140,Twitchell Island,San Francisco Bay,6/23/2018,2100,174,0.06, ,0.00, ,0, ,1.5, ,25.7, ,45, ,12.9, ,2.5, ,217, ,25.7,Y
140,Twitchell Island,San Francisco Bay,6/23/2018,2200,174,0.07, ,0.00, ,0, ,1.3, ,25.9, ,39, ,10.8, ,2.9, ,222, ,25.5,Y
140,Twitchell Island,San Francisco Bay,6/23/2018,2300,174,0.09,Y,0.00, ,0, ,1.2, ,26.0,Y,37,Y,10.0,Y,3.5, ,226, ,25.2,Y
140,Twitchell Island,San Francisco Bay,6/23/2018,2400,174,0.10,Y,0.00, ,0, ,1.2, ,26.0,Y,35,Y,9.2,Y,3.8, ,232, ,25.0,Y
140,Twitchell Island,San Francisco Bay,6/24/2018,0100,175,0.11,Y,0.00, ,0, ,1.2, ,24.8,Y,38,Y,9.3,Y,3.6, ,236, ,24.7,Y
140,Twitchell Island,San Francisco Bay,6/24/2018,0200,175,0.11, ,0.00, ,0, ,1.3, ,22.7, ,46, ,10.5, ,4.8, ,233, ,24.5,Y
140,Twitchell Island,San Francisco Bay,6/24/2018,0300,175,0.09, ,0.00, ,0, ,1.3, ,20.8, ,53, ,11.0, ,5.0, ,238, ,24.2,Y
140,Twitchell Island,San Francisco Bay,6/24/2018,0400,175,0.06, ,0.00, ,0, ,1.4, ,18.7, ,64, ,11.7, ,5.4, ,230, ,24.0, 
140,Twitchell Island,San Francisco Bay,6/24/2018,0500,175,0.05, ,0.00, ,2, ,1.4, ,18.1, ,67, ,11.9, ,5.5, ,233, ,23.8, 
140,Twitchell Island,San Francisco Bay,6/24/2018,0600,175,0.11, ,0.00, ,86, ,1.4, ,18.2, ,68, ,12.2, ,5.8, ,239, ,23.6, 
140,Twitchell Island,San Francisco Bay,6/24/2018,0700,175,0.21, ,0.00, ,208, ,1.4, ,18.8, ,66, ,12.3, ,6.1, ,236, ,23.3, 
140,Twitchell Island,San Francisco Bay,6/24/2018,0800,175,0.37, ,0.00, ,431, ,1.5, ,20.7, ,60, ,12.8, ,6.2, ,227, ,23.2, 
140,Twitchell Island,San Francisco Bay,6/24/2018,0900,175,0.53, ,0.00, ,626, ,1.5, ,22.3, ,57, ,13.5, ,6.3, ,235, ,23.0, 
140,Twitchell Island,San Francisco Bay,6/24/2018,1000,175,0.69, ,0.00, ,786, ,1.5, ,23.8, ,52, ,13.3, ,7.0, ,225, ,23.0, 
140,Twitchell Island,San Francisco Bay,6/24/2018,1100,175,0.79, ,0.00, ,905, ,1.5, ,25.1, ,48, ,13.2, ,7.0, ,230, ,23.1, 
140,Twitchell Island,San Francisco Bay,6/24/2018,1200,175,0.87, ,0.00, ,973, ,1.5, ,25.8, ,46, ,13.2, ,7.3, ,225, ,23.3, 
140,Twitchell Island,San Francisco Bay,6/24/2018,1300,175,0.88, ,0.00, ,988, ,1.6, ,26.8, ,47, ,14.4, ,6.8, ,218, ,23.8,Y
140,Twitchell Island,San Francisco Bay,6/24/2018,1400,175,0.88, ,0.00, ,947, ,1.6, ,27.4, ,44, ,14.2, ,7.4, ,228, ,24.3,Y
140,Twitchell Island,San Francisco Bay,6/24/2018,1500,175,0.81, ,0.00, ,855, ,1.6, ,26.8, ,46, ,14.1, ,8.4, ,218, ,24.7,Y
140,Twitchell Island,San Francisco Bay,6/24/2018,1600,175,0.67, ,0.00, ,715, ,1.6, ,25.2, ,50, ,14.1, ,8.6, ,221, ,25.0,Y
140,Twitchell Island,San Francisco Bay,6/24/2018,1700,175,0.54, ,0.00, ,537, ,1.5, ,23.9, ,52, ,13.5, ,8.9, ,223, ,25.1,Y
140,Twitchell Island,San Francisco Bay,6/24/2018,1800,175,0.37, ,0.00, ,332, ,1.5, ,21.7, ,58, ,13.2, ,9.0, ,222, ,25.1, 
140,Twitchell Island,San Francisco Bay,6/24/2018,1900,175,0.21, ,0.00, ,141, ,1.5, ,19.3, ,68, ,13.3, ,8.9, ,220, ,24.9, 
140,Twitchell Island,San Francisco Bay,6/24/2018,2000,175,0.06, ,0.00, ,14, ,1.5, ,17.4, ,76, ,13.2, ,9.1, ,222, ,24.7, 
140,Twitchell Island,San Francisco Bay,6/24/2018,2100,175,0.04, ,0.00, ,0, ,1.5, ,16.5, ,80, ,13.1, ,9.8, ,225, ,24.5, 
140,Twitchell Island,San Francisco Bay,6/24/2018,2200,175,0.03, ,0.00, ,0, ,1.5, ,15.9, ,83, ,13.1, ,9.6, ,225, ,24.2, 
140,Twitchell Island,San Francisco Bay,6/24/2018,2300,175,0.02, ,0.00, ,0, ,1.5, ,15.6, ,84, ,12.9, ,9.0, ,220, ,23.9, 
140,Twitchell Island,San Francisco Bay,6/24/2018,2400,175,0.01, ,0.00, ,0, ,1.5, ,15.5, ,85, ,12.9, ,7.8, ,215, ,23.6, 
140,Twitchell Island,San Francisco Bay,6/25/2018,0100,176,0.01, ,0.00, ,0, ,1.5, ,15.3, ,85, ,12.7, ,6.2, ,220, ,23.3, 
140,Twitchell Island,San Francisco Bay,6/25/2018,0200,176,0.01, ,0.00, ,0, ,1.5, ,15.2, ,85, ,12.7, ,7.1, ,225, ,23.1, 
140,Twitchell Island,San Francisco Bay,6/25/2018,0300,176,0.00, ,0.00, ,0, ,1.5, ,15.0, ,86, ,12.8, ,5.9, ,226, ,22.8, 
140,Twitchell Island,San Francisco Bay,6/25/2018,0400,176,0.00, ,0.00, ,0, ,1.5, ,14.9, ,86, ,12.6, ,5.5, ,221, ,22.6, 
140,Twitchell Island,San Francisco Bay,6/25/2018,0500,176,0.00, ,0.00, ,2, ,1.5, ,15.0, ,86, ,12.6, ,6.0, ,229, ,22.4, 
140,Twitchell Island,San Francisco Bay,6/25/2018,0600,176,0.04, ,0.00, ,55, ,1.5, ,15.0, ,86, ,12.7, ,5.6, ,221, ,22.2, 
140,Twitchell Island,San Francisco Bay,6/25/2018,0700,176,0.17, ,0.00, ,239, ,1.5, ,15.9, ,82, ,12.8, ,5.7, ,229, ,22.1, 
140,Twitchell Island,San Francisco Bay,6/25/2018,0800,176,0.29, ,0.00, ,423, ,1.5, ,17.0, ,77, ,13.0, ,5.4, ,226, ,21.9, 
140,Twitchell Island,San Francisco Bay,6/25/2018,0900,176,0.43, ,0.00, ,612, ,1.5, ,18.6, ,72, ,13.4, ,5.1, ,229, ,21.8, 
140,Twitchell Island,San Francisco Bay,6/25/2018,1000,176,0.56, ,0.00, ,774, ,1.6, ,20.1, ,66, ,13.6, ,5.0, ,235, ,21.8, 
140,Twitchell Island,San Francisco Bay,6/25/2018,1100,176,0.66, ,0.00, ,880, ,1.6, ,21.8, ,61, ,14.0, ,4.3, ,236, ,22.0, 
140,Twitchell Island,San Francisco Bay,6/25/2018,1200,176,0.72, ,0.00, ,949, ,1.7, ,23.7, ,56, ,14.5, ,4.2, ,232, ,22.3, 
140,Twitchell Island,San Francisco Bay,6/25/2018,1300,176,0.76, ,0.00, ,965, ,1.6, ,25.2, ,51, ,14.4, ,4.3, ,236, ,22.8, 
140,Twitchell Island,San Francisco Bay,6/25/2018,1400,176,0.77, ,0.00, ,927, ,1.6, ,25.9, ,48, ,14.0, ,5.2, ,237, ,23.4, 
140,Twitchell Island,San Francisco Bay,6/25/2018,1500,176,0.73, ,0.00, ,844, ,1.6, ,26.5, ,46, ,13.8, ,5.6, ,235, ,23.9, 
140,Twitchell Island,San Francisco Bay,6/25/2018,1600,176,0.63, ,0.00, ,718, ,1.6, ,26.2, ,46, ,13.5, ,6.0, ,233, ,24.2, 
140,Twitchell Island,San Francisco Bay,6/25/2018,1700,176,0.46, ,0.00, ,548, ,1.6, ,26.4, ,46, ,13.8, ,4.6, ,220, ,24.4, 
140,Twitchell Island,San Francisco Bay,6/25/2018,1800,176,0.33, ,0.00, ,352, ,1.5, ,25.3, ,48, ,13.3, ,4.3, ,222, ,24.5, 
140,Twitchell Island,San Francisco Bay,6/25/2018,1900,176,0.20, ,0.00, ,157, ,1.4, ,23.8, ,49, ,12.3, ,4.2, ,215, ,24.5, 
140,Twitchell Island,San Francisco Bay,6/25/2018,2000,176,0.06, ,0.00, ,18, ,1.4, ,21.0, ,57, ,12.1, ,3.6, ,222, ,24.5, 
140,Twitchell Island,San Francisco Bay,6/25/2018,2100,176,0.04, ,0.00, ,0, ,1.2, ,20.0, ,53, ,10.2, ,2.9, ,227, ,24.3, 
140,Twitchell Island,San Francisco Bay,6/25/2018,2200,176,0.06, ,0.00, ,0, ,1.2, ,19.2, ,52, ,9.2, ,4.5, ,226, ,24.1, 
140,Twitchell Island,San Francisco Bay,6/25/2018,2300,176,0.04, ,0.00, ,0, ,1.2, ,18.2, ,57, ,9.6, ,3.8, ,231, ,23.8, 
140,Twitchell Island,San Francisco Bay,6/25/2018,2400,176,0.01, ,0.00, ,0, ,1.2, ,17.0, ,64, ,10.2, ,2.0, ,223, ,23.6, 
140,Twitchell Island,San Francisco Bay,6/26/2018,0100,177,0.01, ,0.00, ,0, ,1.2, ,16.9, ,64, ,10.0, ,2.1, ,245, ,23.3, 
140,Twitchell Island,San Francisco Bay,6/26/2018,0200,177,0.01, ,0.00, ,0, ,1.2, ,15.8, ,68, ,10.0, ,2.6, ,234, ,23.0, 
140,Twitchell Island,San Francisco Bay,6/26/2018,0300,177,0.01, ,0.00, ,0, ,1.2, ,15.7, ,68, ,9.9, ,2.8, ,234, ,22.8, 
140,Twitchell Island,San Francisco Bay,6/26/2018,0400,177,0.02, ,0.00, ,0, ,1.2, ,15.4, ,70, ,10.0, ,3.9, ,231, ,22.5, 
140,Twitchell Island,San Francisco Bay,6/26/2018,0500,177,0.00, ,0.00, ,2, ,1.2, ,14.4, ,76, ,10.2, ,2.1, ,226, ,22.3, 
140,Twitchell Island,San Francisco Bay,6/26/2018,0600,177,0.03, ,0.00, ,78, ,1.3, ,14.9, ,76, ,10.7, ,2.1, ,226, ,22.1, 
140,Twitchell Island,San Francisco Bay,6/26/2018,0700,177,0.18, ,0.00, ,252, ,1.3, ,17.5, ,64, ,10.7, ,2.5, ,217, ,21.9, 
140,Twitchell Island,San Francisco Bay,6/26/2018,0800,177,0.33, ,0.00, ,449, ,1.3, ,20.1, ,55, ,10.7, ,2.9, ,226, ,21.7, 
140,Twitchell Island,San Francisco Bay,6/26/2018,0900,177,0.47, ,0.00, ,635, ,1.3, ,22.5, ,49, ,11.4, ,2.6, ,246, ,21.6, 
140,Twitchell Island,San Francisco Bay,6/26/2018,1000,177,0.59, ,0.00, ,787, ,1.4, ,24.7, ,44, ,11.5, ,2.2, ,242, ,21.7, 
140,Twitchell Island,San Francisco Bay,6/26/2018,1100,177,0.69, ,0.00, ,884, ,1.3, ,26.6, ,38, ,11.2, ,2.1, ,248, ,21.9, 
140,Twitchell Island,San Francisco Bay,6/26/2018,1200,177,0.75, ,0.00, ,909, ,1.4, ,28.5, ,36, ,11.9, ,2.1, ,264, ,22.2, 
140,Twitchell Island,San Francisco Bay,6/26/2018,1300,177,0.82, ,0.00, ,1005, ,1.4, ,29.9, ,33, ,11.9, ,2.4, ,205, ,22.8, 
140,Twitchell Island,San Francisco Bay,6/26/2018,1400,177,0.81, ,0.00, ,962, ,1.4, ,30.9, ,32, ,12.2, ,2.7, ,217, ,23.5, 
140,Twitchell Island,San Francisco Bay,6/26/2018,1500,177,0.75, ,0.00, ,877, ,1.2, ,31.4, ,26, ,9.7, ,2.8, ,209, ,24.1, 
140,Twitchell Island,San Francisco Bay,6/26/2018,1600,177,0.68, ,0.00, ,741, ,1.1, ,31.1, ,24, ,8.0, ,4.0, ,222, ,24.5, 
140,Twitchell Island,San Francisco Bay,6/26/2018,1700,177,0.54, ,0.00, ,564, ,1.2, ,29.8, ,28, ,9.2, ,4.8, ,226, ,24.8, 
140,Twitchell Island,San Francisco Bay,6/26/2018,1800,177,0.38, ,0.00, ,361, ,1.2, ,27.8, ,32, ,9.5, ,4.6, ,228, ,24.9, 
140,Twitchell Island,San Francisco Bay,6/26/2018,1900,177,0.23, ,0.00, ,164, ,1.2, ,25.0, ,38, ,9.8, ,4.3, ,222, ,24.9, 
140,Twitchell Island,San Francisco Bay,6/26/2018,2000,177,0.08, ,0.00, ,22, ,1.2, ,21.4, ,49, ,10.2, ,4.3, ,220, ,24.8, 
140,Twitchell Island,San Francisco Bay,6/26/2018,2100,177,0.04, ,0.00, ,0, ,1.3, ,19.5, ,55, ,10.3, ,4.1, ,225, ,24.6, 
140,Twitchell Island,San Francisco Bay,6/26/2018,2200,177,0.04, ,0.00, ,0, ,1.2, ,18.4, ,56, ,9.6, ,3.9, ,229, ,24.4, 
140,Twitchell Island,San Francisco Bay,6/26/2018,2300,177,0.02, ,0.00, ,0, ,1.2, ,17.4, ,60, ,9.5, ,3.3, ,250, ,24.1, 
140,Twitchell Island,San Francisco Bay,6/26/2018,2400,177,0.02, ,0.00, ,0, ,1.2, ,16.3, ,65, ,9.8, ,3.9, ,240, ,23.8, 
140,Twitchell Island,San Francisco Bay,6/27/2018,0100,178,0.02, ,0.00, ,0, ,1.3, ,15.6, ,71, ,10.5, ,4.2, ,239, ,23.5, 
140,Twitchell Island,San Francisco Bay,6/27/2018,0200,178,0.01, ,0.00, ,0, ,1.3, ,14.8, ,78, ,11.1, ,4.4, ,233, ,23.2, 
140,Twitchell Island,San Francisco Bay,6/27/2018,0300,178,0.00, ,0.00, ,0, ,1.3, ,14.2, ,82, ,11.2, ,4.0, ,233, ,23.0, 
140,Twitchell Island,San Francisco Bay,6/27/2018,0400,178,0.00, ,0.00, ,0, ,1.3, ,13.9, ,85, ,11.3, ,3.3, ,236, ,22.7, 
140,Twitchell Island,San Francisco Bay,6/27/2018,0500,178,0.00, ,0.00, ,3, ,1.3, ,13.6, ,86, ,11.3, ,3.4, ,235, ,22.5, 
140,Twitchell Island,San Francisco Bay,6/27/2018,0600,178,0.04, ,0.00, ,93, ,1.3, ,14.0, ,84, ,11.4, ,3.6, ,230, ,22.3, 
140,Twitchell Island,San Francisco Bay,6/27/2018,0700,178,0.17, ,0.00, ,242, ,1.4, ,15.3, ,78, ,11.5, ,4.2, ,233, ,22.1, 
140,Twitchell Island,San Francisco Bay,6/27/2018,0800,178,0.31, ,0.00, ,451, ,1.4, ,17.3, ,70, ,11.9, ,4.2, ,238, ,21.9, 
140,Twitchell Island,San Francisco Bay,6/27/2018,0900,178,0.45, ,0.00, ,640, ,1.4, ,19.5, ,64, ,12.4, ,4.1, ,239, ,21.8, 
140,Twitchell Island,San Francisco Bay,6/27/2018,1000,178,0.57, ,0.00, ,797, ,1.5, ,21.2, ,60, ,13.1, ,4.0, ,232, ,21.8, 
140,Twitchell Island,San Francisco Bay,6/27/2018,1100,178,0.68, ,0.00, ,913, ,1.5, ,22.4, ,57, ,13.5, ,4.2, ,240, ,21.9, 
140,Twitchell Island,San Francisco Bay,6/27/2018,1200,178,0.76, ,0.00, ,983, ,1.6, ,24.1, ,53, ,13.9, ,4.0, ,232, ,22.3, 
140,Twitchell Island,San Francisco Bay,6/27/2018,1300,178,0.81, ,0.00, ,1000, ,1.5, ,25.3, ,48, ,13.4, ,4.6, ,226, ,22.8, 
140,Twitchell Island,San Francisco Bay,6/27/2018,1400,178,0.82, ,0.00, ,962, ,1.5, ,26.2, ,44, ,13.0, ,5.3, ,230, ,23.4, 
140,Twitchell Island,San Francisco Bay,6/27/2018,1500,178,0.75, ,0.00, ,869, ,1.5, ,26.7, ,42, ,12.7, ,5.3, ,233, ,24.0, 
140,Twitchell Island,San Francisco Bay,6/27/2018,1600,178,0.64, ,0.00, ,724, ,1.4, ,26.0, ,42, ,12.2, ,5.8, ,220, ,24.3, 
140,Twitchell Island,San Francisco Bay,6/27/2018,1700,178,0.51, ,0.00, ,550, ,1.3, ,25.1, ,41, ,10.8, ,6.4, ,222, ,24.5, 
140,Twitchell Island,San Francisco Bay,6/27/2018,1800,178,0.37, ,0.00, ,353, ,1.3, ,23.7, ,44, ,10.7, ,6.0, ,222, ,24.6, 
140,Twitchell Island,San Francisco Bay,6/27/2018,1900,178,0.21, ,0.00, ,158, ,1.3, ,21.1, ,50, ,10.4, ,5.5, ,219, ,24.6, 
140,Twitchell Island,San Francisco Bay,6/27/2018,2000,178,0.05, ,0.00, ,17, ,1.2, ,18.2, ,59, ,10.0, ,3.7, ,212, ,24.4, 
140,Twitchell Island,San Francisco Bay,6/27/2018,2100,178,0.02, ,0.00, ,0, ,1.2, ,16.6, ,64, ,9.8, ,3.7, ,228, ,24.2, 
140,Twitchell Island,San Francisco Bay,6/27/2018,2200,178,0.01, ,0.00, ,0, ,1.2, ,16.4, ,65, ,9.8, ,3.0, ,222, ,24.0, 
140,Twitchell Island,San Francisco Bay,6/27/2018,2300,178,0.00, ,0.00, ,0, ,1.3, ,15.7, ,71, ,10.4, ,2.3, ,218, ,23.7, 
140,Twitchell Island,San Francisco Bay,6/27/2018,2400,178,0.00, ,0.00, ,0, ,1.3, ,15.2, ,74, ,10.6, ,1.6, ,166, ,23.4, 
140,Twitchell Island,San Francisco Bay,6/28/2018,0100,179,0.00, ,0.00, ,0, ,1.3, ,14.1, ,82, ,11.0, ,1.2, ,115, ,23.1, 
140,Twitchell Island,San Francisco Bay,6/28/2018,0200,179,0.00, ,0.00, ,0, ,1.3, ,13.9, ,82, ,10.8, ,0.9, ,171, ,22.8, 
140,Twitchell Island,San Francisco Bay,6/28/2018,0300,179,0.01, ,0.00, ,0, ,1.2, ,15.4, ,71, ,10.2, ,2.6, ,229, ,22.5, 
140,Twitchell Island,San Francisco Bay,6/28/2018,0400,179,0.02, ,0.00, ,0, ,1.2, ,15.3, ,70, ,9.8, ,3.1, ,222, ,22.3, 
140,Twitchell Island,San Francisco Bay,6/28/2018,0500,179,0.03, ,0.00, ,3, ,1.1, ,15.5, ,65, ,8.9, ,3.3, ,216, ,22.0, 
140,Twitchell Island,San Francisco Bay,6/28/2018,0600,179,0.06, ,0.00, ,71, ,1.1, ,15.8, ,64, ,8.9, ,3.6, ,217, ,21.8, 
140,Twitchell Island,San Francisco Bay,6/28/2018,0700,179,0.21, ,0.00, ,239, ,1.1, ,17.1, ,58, ,8.7, ,4.6, ,220, ,21.7, 
140,Twitchell Island,San Francisco Bay,6/28/2018,0800,179,0.35, ,0.00, ,436, ,1.1, ,18.6, ,54, ,8.9, ,5.0, ,222, ,21.5, 
140,Twitchell Island,San Francisco Bay,6/28/2018,0900,179,0.49, ,0.00, ,622, ,1.2, ,20.2, ,50, ,9.4, ,4.8, ,230, ,21.4, 
140,Twitchell Island,San Francisco Bay,6/28/2018,1000,179,0.61, ,0.00, ,776, ,1.2, ,22.1, ,46, ,9.8, ,4.3, ,228, ,21.5, 
140,Twitchell Island,San Francisco Bay,6/28/2018,1100,179,0.70, ,0.00, ,894, ,1.2, ,24.0, ,40, ,9.7, ,3.9, ,232, ,21.6, 
140,Twitchell Island,San Francisco Bay,6/28/2018,1200,179,0.78, ,0.00, ,967, ,1.2, ,25.5, ,38, ,10.1, ,3.8, ,225, ,21.9, 
140,Twitchell Island,San Francisco Bay,6/28/2018,1300,179,0.81, ,0.00, ,985, ,1.3, ,26.8, ,37, ,10.7, ,3.7, ,202, ,22.5, 
140,Twitchell Island,San Francisco Bay,6/28/2018,1400,179,0.78, ,0.00, ,945, ,1.3, ,28.0, ,34, ,10.8, ,3.4, ,223, ,23.2, 
140,Twitchell Island,San Francisco Bay,6/28/2018,1500,179,0.72, ,0.00, ,852, ,1.3, ,28.9, ,33, ,11.0, ,3.5, ,225, ,23.8, 
140,Twitchell Island,San Francisco Bay,6/28/2018,1600,179,0.64, ,0.00, ,715, ,1.3, ,28.5, ,33, ,10.9, ,4.5, ,227, ,24.2, 
140,Twitchell Island,San Francisco Bay,6/28/2018,1700,179,0.50, ,0.00, ,539, ,1.3, ,27.6, ,36, ,11.0, ,4.4, ,218, ,24.4, 
140,Twitchell Island,San Francisco Bay,6/28/2018,1800,179,0.37, ,0.00, ,342, ,1.3, ,26.7, ,37, ,10.7, ,4.5, ,226, ,24.5, 
140,Twitchell Island,San Francisco Bay,6/28/2018,1900,179,0.23, ,0.00, ,147, ,1.3, ,24.5, ,42, ,10.6, ,4.6, ,225, ,24.6, 
140,Twitchell Island,San Francisco Bay,6/28/2018,2000,179,0.09, ,0.00, ,15, ,1.3, ,21.5, ,49, ,10.5, ,4.7, ,227, ,24.5, 
140,Twitchell Island,San Francisco Bay,6/28/2018,2100,179,0.07, ,0.00, ,0, ,1.3, ,20.6, ,53, ,10.6, ,4.6, ,234, ,24.3, 
140,Twitchell Island,San Francisco Bay,6/28/2018,2200,179,0.07, ,0.00, ,0, ,1.3, ,19.7, ,55, ,10.3, ,4.8, ,232, ,24.1, 
140,Twitchell Island,San Francisco Bay,6/28/2018,2300,179,0.07, ,0.00, ,0, ,1.3, ,18.9, ,58, ,10.4, ,5.4, ,231, ,23.8, 
140,Twitchell Island,San Francisco Bay,6/28/2018,2400,179,0.06, ,0.00, ,0, ,1.3, ,18.4, ,59, ,10.3, ,5.3, ,231, ,23.6, 
140,Twitchell Island,San Francisco Bay,6/29/2018,0100,180,0.06, ,0.00, ,0, ,1.3, ,18.0, ,61, ,10.3, ,5.4, ,232, ,23.3, 
140,Twitchell Island,San Francisco Bay,6/29/2018,0200,180,0.05, ,0.00, ,0, ,1.3, ,17.5, ,63, ,10.3, ,5.1, ,235, ,23.1, 
140,Twitchell Island,San Francisco Bay,6/29/2018,0300,180,0.05, ,0.00, ,0, ,1.3, ,17.2, ,64, ,10.3, ,5.1, ,230, ,22.9, 
140,Twitchell Island,San Francisco Bay,6/29/2018,0400,180,0.04, ,0.00, ,0, ,1.3, ,16.7, ,66, ,10.4, ,4.5, ,231, ,22.7, 
140,Twitchell Island,San Francisco Bay,6/29/2018,0500,180,0.02, ,0.00, ,2, ,1.3, ,16.2, ,69, ,10.4, ,3.5, ,232, ,22.5, 
140,Twitchell Island,San Francisco Bay,6/29/2018,0600,180,0.06, ,0.00, ,68, ,1.3, ,16.8, ,67, ,10.7, ,3.5, ,236, ,22.3, 
140,Twitchell Island,San Francisco Bay,6/29/2018,0700,180,0.20, ,0.00, ,236, ,1.3, ,18.6, ,62, ,11.1, ,3.9, ,231, ,22.1, 
140,Twitchell Island,San Francisco Bay,6/29/2018,0800,180,0.33, ,0.00, ,433, ,1.4, ,21.0, ,57, ,12.0, ,3.5, ,236, ,22.0, 
140,Twitchell Island,San Francisco Bay,6/29/2018,0900,180,0.49, ,0.00, ,616, ,1.5, ,23.7, ,50, ,12.7, ,3.3, ,235, ,21.9, 
140,Twitchell Island,San Francisco Bay,6/29/2018,1000,180,0.62, ,0.00, ,774, ,1.5, ,25.8, ,44, ,12.6, ,3.0, ,246, ,21.9, 
140,Twitchell Island,San Francisco Bay,6/29/2018,1100,180,0.73, ,0.00, ,891, ,1.5, ,27.7, ,40, ,12.8, ,3.3, ,247, ,22.1, 
140,Twitchell Island,San Francisco Bay,6/29/2018,1200,180,0.80, ,0.00, ,961, ,1.5, ,29.9, ,35, ,12.7, ,3.0, ,250, ,22.5, 
140,Twitchell Island,San Francisco Bay,6/29/2018,1300,180,0.85, ,0.00, ,979, ,1.4, ,32.1, ,30, ,12.4, ,3.2, ,239, ,23.0, 
140,Twitchell Island,San Francisco Bay,6/29/2018,1400,180,0.85, ,0.00, ,943, ,1.4, ,33.3, ,27, ,11.9, ,3.4, ,229, ,23.7, 
140,Twitchell Island,San Francisco Bay,6/29/2018,1500,180,0.77, ,0.00, ,849, ,1.4, ,33.6, ,26, ,11.6, ,3.4, ,232, ,24.3, 
140,Twitchell Island,San Francisco Bay,6/29/2018,1600,180,0.67, ,0.00, ,712, ,1.4, ,33.4, ,28, ,12.3, ,4.0, ,221, ,24.7, 
140,Twitchell Island,San Francisco Bay,6/29/2018,1700,180,0.56, ,0.00, ,537, ,1.4, ,32.4, ,29, ,12.2, ,4.5, ,227, ,25.0, 
140,Twitchell Island,San Francisco Bay,6/29/2018,1800,180,0.42, ,0.00, ,341, ,1.3, ,30.9, ,28, ,10.3, ,4.8, ,229, ,25.2, 
140,Twitchell Island,San Francisco Bay,6/29/2018,1900,180,0.26, ,0.00, ,149, ,1.2, ,28.8, ,31, ,10.2, ,4.4, ,227, ,25.2, 
140,Twitchell Island,San Francisco Bay,6/29/2018,2000,180,0.11, ,0.00, ,16, ,1.2, ,26.0, ,37, ,10.2, ,3.4, ,225, ,25.1, 
140,Twitchell Island,San Francisco Bay,6/29/2018,2100,180,0.08, ,0.00, ,0, ,1.2, ,24.4, ,41, ,10.3, ,3.5, ,224, ,25.0, 
